2923.5210  0.99998859 0.000039
2923.5415  0.99994733 0.000039
2923.5619  0.99995132 0.000039
2923.5823  0.99994489 0.000039
2923.6028  0.99997495 0.000039
2923.6232  1.0000110 0.000039
2923.6436  1.0000161 0.000039
2923.6641  0.99999172 0.000039
2923.6845  0.99998829 0.000039
2923.7254  1.0000081 0.000039
2923.7458  1.0000063 0.000039
2923.7662  0.99960314 0.000039
2923.7867  0.99954976 0.000039
2923.8071  0.99953949 0.000039
2923.8275  0.99980589 0.000039
2923.8479  1.0000332 0.000039
2923.8684  0.99996713 0.000039
2923.8888  1.0000124 0.000039
2923.9092  0.99998368 0.000039
2923.9297  0.99986246 0.000039
2923.9501  0.99940094 0.000039
2923.9705  0.99937002 0.000039
2923.9910  0.99982095 0.000039
2924.0114  1.0000315 0.000039
2924.0318  1.0000636 0.000039
2924.0523  1.0000478 0.000039
2924.0727  1.0000795 0.000039
2924.0931  1.0000553 0.000039
2924.1136  1.0000598 0.000039
2924.1340  1.0000723 0.000039
2924.1544  1.0000072 0.000039
2924.1749  1.0000127 0.000039
2924.2157  1.0000733 0.000039
2924.2362  1.0000311 0.000039
2924.2566  0.99998104 0.000039
2924.2770  1.0000178 0.000039
2924.2974  1.0000289 0.000039
2924.3179  0.99998968 0.000039
2924.3383  1.0000440 0.000039
2924.3587  1.0000133 0.000039
2924.3792  0.99998742 0.000039
2924.3996  1.0000088 0.000039
2924.4200  1.0000050 0.000039
2924.4609  0.99998496 0.000039
2924.4813  1.0000124 0.000039
2924.5018  1.0000074 0.000039
2924.5222  0.99997128 0.000039
2924.5426  0.99991538 0.000039
2924.5631  0.99991945 0.000039
2924.5835  0.99994553 0.000039
2924.6039  0.99995707 0.000039
2924.6244  0.99997430 0.000039
2924.6448  0.99995929 0.000039
2924.6652  0.99996018 0.000039
2924.6857  0.99991153 0.000039
2924.7061  0.99995281 0.000039
2924.7265  1.0001034 0.000039
2924.7470  0.99996762 0.000039
2924.7674  0.99999638 0.000039
2924.7878  0.99993180 0.000039
2924.8082  0.99995880 0.000039
2924.8287  0.99999095 0.000039
2924.8491  0.99998611 0.000039
2924.8695  0.99996688 0.000039
2924.9513  1.0000242 0.000039
2924.9717  1.0000145 0.000039
2924.9921  1.0000190 0.000039
2925.0126  1.0000759 0.000039
2925.0330  1.0000142 0.000039
2925.0534  1.0001117 0.000039
2925.0739  0.99999133 0.000039
2925.0943  0.99999521 0.000039
2925.1147  1.0000352 0.000039
2925.1352  0.99995800 0.000039
2925.1556  0.99939868 0.000039
2925.1965  0.99976884 0.000039
2925.2169  0.99998951 0.000039
2925.2373  1.0000150 0.000039
2925.2577  1.0000381 0.000039
2925.2782  1.0000393 0.000039
2925.2986  0.99999601 0.000039
2925.3190  0.99995945 0.000039
2925.3395  1.0000392 0.000039
2925.3599  0.99998040 0.000039
2925.3803  0.99995468 0.000039
2925.4008  1.0000277 0.000039
2925.4212  1.0000441 0.000039
2925.4416  1.0000440 0.000039
2925.4621  1.0000865 0.000039
2925.4825  1.0000267 0.000039
2925.5029  1.0000231 0.000039
2925.5234  0.99999526 0.000039
2925.5438  1.0000001 0.000039
2925.5642  0.99999453 0.000039
2925.5847  0.99996847 0.000039
2925.6051  1.0000070 0.000039
2925.6255  1.0000184 0.000039
2925.6460  0.99999665 0.000039
2925.6868  0.99997212 0.000039
2925.7072  0.99997224 0.000039
2925.7277  1.0000127 0.000039
2925.7481  0.99999407 0.000039
2925.7685  1.0000100 0.000039
2925.7890  0.99997693 0.000039
2925.8094  0.99995288 0.000039
2925.8298  1.0000142 0.000039
2925.8503  1.0000107 0.000039
2925.8707  0.99992838 0.000039
2925.8911  1.0000005 0.000039
2925.9320  1.0000165 0.000039
2925.9524  0.99994751 0.000039
2925.9729  1.0000397 0.000039
2925.9933  0.99994215 0.000039
2926.0137  0.99997240 0.000039
2926.0342  1.0000091 0.000039
2926.0546  0.99997206 0.000039
2926.0750  1.0000047 0.000039
2926.0955  0.99999774 0.000039
2926.1159  1.0000025 0.000039
2926.1363  0.99996699 0.000039
2926.1567  0.99998302 0.000039
2926.1772  0.99996313 0.000039
2926.1976  1.0000225 0.000039
2926.2180  0.99997023 0.000039
2926.2385  1.0000582 0.000039
2926.2589  1.0000330 0.000039
2926.2793  0.99999795 0.000039
2926.2998  0.99997982 0.000039
2926.3202  1.0001176 0.000039
2926.3406  1.0000213 0.000039
2926.3611  0.99954912 0.000039
2926.3815  0.99935644 0.000039
2926.4224  0.99998015 0.000039
2926.4428  0.99994534 0.000039
2926.4632  0.99996020 0.000039
2926.4837  0.99997516 0.000039
2926.5041  0.99999984 0.000039
2926.5245  1.0000269 0.000039
2926.5450  0.99964374 0.000039
2926.5654  0.99918492 0.000039
2926.5858  0.99957322 0.000039
2926.6062  1.0000387 0.000039
2926.6267  1.0000707 0.000039
2926.6675  0.99996964 0.000039
2926.6880  0.99996732 0.000039
2926.7084  0.99997347 0.000039
2926.7288  0.99999449 0.000039
2926.7493  0.99994066 0.000039
2926.7697  1.0000101 0.000039
2926.7901  0.99999743 0.000039
2926.8106  0.99995682 0.000039
2926.8310  0.99998717 0.000039
2926.8514  0.99996729 0.000039
2926.8719  0.99994821 0.000039
2926.9127  1.0000051 0.000039
2926.9332  1.0000504 0.000039
2926.9536  1.0000299 0.000039
2926.9740  1.0000547 0.000039
2926.9945  0.99997347 0.000039
2927.0149  1.0000079 0.000039
2927.0353  0.99999444 0.000039
2927.0557  0.99999435 0.000039
2927.0762  1.0000331 0.000039
2927.0966  1.0000877 0.000039
2927.1170  1.0000180 0.000039
2927.1375  1.0000307 0.000039
2927.1579  0.99998690 0.000039
2927.1783  0.99998468 0.000039
2927.1988  1.0000180 0.000039
2927.2192  0.99999803 0.000039
2927.2396  1.0000195 0.000039
2927.2601  1.0000103 0.000039
2927.2805  1.0000281 0.000039
2927.3009  1.0000705 0.000039
2927.3214  1.0000005 0.000039
2927.3418  1.0000026 0.000039
2927.3622  0.99999952 0.000039
2927.4031  0.99978019 0.000039
2927.4235  0.99960201 0.000039
2927.4440  0.99958742 0.000039
2927.4644  0.99962906 0.000039
2927.4848  0.99999077 0.000039
2927.5052  0.99997026 0.000039
2927.5257  1.0000150 0.000039
2927.5461  1.0000072 0.000039
2927.5665  0.99954961 0.000039
2927.5870  0.99931474 0.000039
2927.6074  0.99954644 0.000039
2927.6278  0.99999944 0.000039
2927.6483  0.99994074 0.000039
2927.6687  0.99995858 0.000039
2927.6891  0.99999476 0.000039
2927.7096  1.0000023 0.000039
2927.7300  0.99996531 0.000039
2927.7504  0.99999203 0.000039
2927.7709  0.99997431 0.000039
2927.7913  1.0000199 0.000039
2927.8117  1.0000220 0.000039
2927.8322  0.99997454 0.000039
2927.8526  0.99997362 0.000039
2927.8935  1.0000186 0.000039
2927.9139  1.0000095 0.000039
2927.9343  1.0000177 0.000039
2927.9547  1.0000038 0.000039
2927.9752  1.0000285 0.000039
2928.0365  1.0000761 0.000039
2928.0569  1.0000128 0.000039
2928.0773  1.0000266 0.000039
2928.0978  0.99994948 0.000039
2928.1182  0.99997874 0.000039
2928.1386  0.99996360 0.000039
2928.1591  0.99999562 0.000039
2928.1795  1.0000110 0.000039
2928.1999  1.0000340 0.000039
2928.2204  1.0000417 0.000039
2928.2408  1.0000113 0.000039
2928.2612  1.0000304 0.000039
2928.2817  1.0000183 0.000039
2928.3021  0.99998106 0.000039
2928.3225  1.0000256 0.000039
2928.3430  1.0000225 0.000039
2928.4042  1.0000251 0.000039
2928.4247  1.0000613 0.000039
2928.4451  1.0000117 0.000039
2928.4655  0.99994862 0.000039
2928.4860  0.99996411 0.000039
2928.5064  1.0000082 0.000039
2928.5268  1.0000360 0.000039
2928.5473  1.0000028 0.000039
2928.5677  1.0000101 0.000039
2928.5881  0.99994962 0.000039
2928.6086  1.0000050 0.000039
2928.6290  0.99997772 0.000039
2928.6494  0.99997483 0.000039
2928.6699  0.99995290 0.000039
2928.6903  0.99996949 0.000039
2928.7107  1.0000100 0.000039
2928.7312  1.0000292 0.000039
2928.7516  0.99996336 0.000039
2928.7720  0.99964925 0.000039
2928.7925  0.99923855 0.000039
2928.8129  0.99940159 0.000039
2928.8742  1.0000301 0.000039
2928.8946  1.0000219 0.000039
2928.9150  1.0000349 0.000039
2928.9355  1.0000908 0.000039
2928.9559  1.0000160 0.000039
2928.9763  1.0000319 0.000039
2928.9968  1.0000131 0.000039
2929.0172  0.99998397 0.000039
2929.0376  1.0000087 0.000039
2929.0581  1.0000065 0.000039
2929.0785  0.99996663 0.000039
2929.1194  1.0000116 0.000039
2929.1398  1.0000102 0.000039
2929.1602  1.0000319 0.000039
2929.1807  1.0000534 0.000039
2929.2011  1.0000289 0.000039
2929.2215  1.0000150 0.000039
2929.2420  1.0000274 0.000039
2929.2624  0.99995821 0.000039
2929.2828  1.0000054 0.000039
2929.3032  0.99995765 0.000039
2929.3237  0.99992376 0.000039
2929.3645  0.99998175 0.000039
2929.3850  1.0000169 0.000039
2929.4054  1.0000170 0.000039
2929.4258  1.0000549 0.000039
2929.4463  1.0000421 0.000039
2929.4667  0.99999830 0.000039
2929.4871  0.99998907 0.000039
2929.5076  1.0000476 0.000039
2929.5280  0.99996204 0.000039
2929.5484  1.0000243 0.000039
2929.5689  1.0000190 0.000039
2929.5893  1.0000054 0.000039
2929.6097  0.99997416 0.000039
2929.6302  0.99998209 0.000039
2929.6506  0.99995470 0.000039
2929.6710  1.0000104 0.000039
2929.6914  1.0000273 0.000039
2929.7119  1.0000871 0.000039
2929.7323  0.99993588 0.000039
2929.7527  0.99994229 0.000039
2929.7732  0.99996385 0.000039
2929.7936  0.99989664 0.000039
2929.8140  0.99995751 0.000039
2929.8549  0.99998884 0.000039
2929.8753  1.0000271 0.000039
2929.8958  0.99999833 0.000039
2929.9162  1.0000541 0.000039
2929.9366  0.99999115 0.000039
2929.9571  0.99998477 0.000039
2929.9775  0.99981924 0.000039
2929.9979  0.99928556 0.000039
2930.0184  0.99944290 0.000039
2930.0592  0.99999401 0.000039
2930.1001  1.0000360 0.000039
2930.1205  1.0000356 0.000039
2930.1409  1.0000677 0.000039
2930.1614  1.0000540 0.000039
2930.1818  0.99997490 0.000039
2930.2022  0.99999186 0.000039
2930.2227  1.0000137 0.000039
2930.2431  1.0000394 0.000039
2930.2635  1.0000285 0.000039
2930.2840  1.0000404 0.000039
2930.3044  0.99999384 0.000039
2930.3453  0.99995529 0.000039
2930.3657  1.0000098 0.000039
2930.3861  0.99994402 0.000039
2930.4066  0.99999113 0.000039
2930.4270  0.99994898 0.000039
2930.4474  0.99999588 0.000039
2930.4679  1.0000395 0.000039
2930.4883  0.99999451 0.000039
2930.5087  0.99995221 0.000039
2930.5292  0.99998102 0.000039
2930.5496  0.99996150 0.000039
2930.5700  1.0000065 0.000039
2930.5904  0.99999980 0.000039
2930.6109  1.0000086 0.000039
2930.6313  0.99999070 0.000039
2930.6517  1.0000967 0.000039
2930.6722  1.0000183 0.000039
2930.6926  0.99998372 0.000039
2930.7130  1.0000278 0.000039
2930.7335  0.99998091 0.000039
2930.7539  0.99993052 0.000039
2930.7743  1.0000794 0.000039
2930.7948  0.99996043 0.000039
2930.8356  0.99998944 0.000039
2930.8561  1.0000665 0.000039
2930.8765  0.99999596 0.000039
2930.8969  1.0000374 0.000039
2930.9174  0.99997163 0.000039
2930.9378  0.99997109 0.000039
2930.9582  0.99995861 0.000039
2930.9787  0.99996836 0.000039
2930.9991  1.0000232 0.000039
2931.0195  0.99997765 0.000039
2931.0399  0.99998250 0.000039
2931.0808  0.99961482 0.000039
2931.1012  0.99962981 0.000039
2931.1217  0.99979388 0.000039
2931.1421  1.0000093 0.000039
2931.1625  0.99997067 0.000039
2931.1830  0.99991538 0.000039
2931.2034  0.99938312 0.000039
2931.2238  0.99936174 0.000039
2931.2443  0.99986017 0.000039
2931.2647  1.0000078 0.000039
2931.2851  0.99994845 0.000039
2931.3056  1.0000442 0.000039
2931.3260  0.99997006 0.000039
2931.3464  0.99994261 0.000039
2931.3669  1.0000224 0.000039
2931.3873  1.0000043 0.000039
2931.4077  0.99998296 0.000039
2931.4281  0.99995744 0.000039
2931.4486  1.0000050 0.000039
2931.4690  0.99997874 0.000039
2931.4894  1.0000036 0.000039
2931.5099  1.0000158 0.000039
2931.5303  1.0000398 0.000039
2931.5712  1.0000149 0.000039
2931.5916  1.0000252 0.000039
2931.6120  1.0000505 0.000039
2931.6325  1.0000421 0.000039
2931.6529  1.0000187 0.000039
2931.6733  1.0001103 0.000039
2931.6938  0.99997757 0.000039
2931.7142  1.0000166 0.000039
2931.7346  0.99994128 0.000039
2931.7551  0.99998472 0.000039
2931.7755  0.99990603 0.000039
2931.8164  1.0000344 0.000039
2931.8368  1.0000169 0.000039
2931.8572  1.0000083 0.000039
2931.8776  0.99998685 0.000039
2931.8981  1.0000649 0.000039
2931.9185  1.0000228 0.000039
2931.9389  1.0000071 0.000039
2931.9594  1.0000484 0.000039
2931.9798  0.99998903 0.000039
2932.0002  1.0000162 0.000039
2932.0207  1.0000257 0.000039
2932.0615  1.0000079 0.000039
2932.0820  0.99996403 0.000039
2932.1024  0.99995867 0.000039
2932.1228  0.99996947 0.000039
2932.1433  0.99994166 0.000039
2932.1637  0.99995920 0.000039
2932.1841  0.99999103 0.000039
2932.2046  1.0000145 0.000039
2932.2250  0.99996252 0.000039
2932.2454  1.0000093 0.000039
2932.2658  0.99995232 0.000039
2932.2863  1.0000089 0.000039
2932.3067  0.99997632 0.000039
2932.3271  1.0000034 0.000039
2932.3476  1.0001275 0.000039
2932.3680  0.99997546 0.000039
2932.3884  0.99994956 0.000039
2932.4089  0.99936638 0.000039
2932.4293  0.99934175 0.000039
2932.4497  0.99973500 0.000039
2932.4702  0.99994987 0.000039
2932.4906  0.99995922 0.000039
2932.5110  1.0000482 0.000039
2932.5519  1.0000024 0.000039
2932.5723  0.99994544 0.000039
2932.5928  0.99999579 0.000039
2932.6132  0.99994343 0.000039
2932.6336  0.99998797 0.000039
2932.6541  1.0000284 0.000039
2932.6745  1.0000522 0.000039
2932.6949  0.99996963 0.000039
2932.7153  1.0000277 0.000039
2932.7358  0.99999239 0.000039
2932.8175  0.99996825 0.000039
2932.8379  1.0000589 0.000039
2932.8584  1.0000570 0.000039
2932.8788  1.0000568 0.000039
2932.8992  1.0000179 0.000039
2932.9197  0.99996379 0.000039
2932.9401  1.0000320 0.000039
2932.9605  1.0000188 0.000039
2932.9810  1.0000326 0.000039
2933.0014  0.99996921 0.000039
2933.0423  0.99997515 0.000039
2933.0627  0.99998015 0.000039
2933.0831  0.99999891 0.000039
2933.1036  0.99996875 0.000039
2933.1240  0.99998681 0.000039
2933.1648  1.0000783 0.000039
2933.1853  0.99998447 0.000039
2933.2057  1.0000509 0.000039
2933.2261  1.0000922 0.000039
2933.2466  1.0000220 0.000039
2933.2874  0.99999161 0.000039
2933.3079  0.99991319 0.000039
2933.3283  0.99991207 0.000039
2933.3487  1.0000259 0.000039
2933.3692  0.99994749 0.000039
2933.3896  1.0000328 0.000039
2933.4100  1.0000809 0.000039
2933.4305  1.0000087 0.000039
2933.4509  0.99999972 0.000039
2933.4713  1.0000125 0.000039
2933.4918  1.0000341 0.000039
2933.5326  0.99998697 0.000039
2933.5530  0.99997143 0.000039
2933.5735  1.0000092 0.000039
2933.5939  1.0000161 0.000039
2933.6143  0.99950107 0.000039
2933.6348  0.99932295 0.000039
2933.6552  0.99963151 0.000039
2933.6756  0.99996366 0.000039
2933.6961  0.99986940 0.000039
2933.7165  0.99999648 0.000039
2933.7369  0.99994078 0.000039
2933.7778  1.0000102 0.000039
2933.7982  0.99999212 0.000039
2933.8187  0.99994990 0.000039
2933.8391  0.99999702 0.000039
2933.8595  1.0000392 0.000039
2933.8800  1.0000512 0.000039
2933.9004  0.99998262 0.000039
2933.9208  0.99993731 0.000039
2933.9413  1.0000301 0.000039
2933.9617  0.99997679 0.000039
2933.9821  1.0000971 0.000039
2934.0230  1.0000135 0.000039
2934.0434  0.99999474 0.000039
2934.0638  1.0000615 0.000039
2934.0843  1.0000459 0.000039
2934.1047  0.99996044 0.000039
2934.1251  1.0000045 0.000039
2934.1456  0.99999333 0.000039
2934.1660  0.99999363 0.000039
2934.1864  0.99998162 0.000039
2934.2069  0.99998710 0.000039
2934.2273  1.0000243 0.000039
2934.2682  0.99997653 0.000039
2934.2886  0.99994420 0.000039
2934.3090  1.0000749 0.000039
2934.3295  0.99997430 0.000039
2934.3499  1.0000175 0.000039
2934.3703  1.0000242 0.000039
2934.3907  0.99997305 0.000039
2934.4112  0.99997422 0.000039
2934.4316  0.99998370 0.000039
2934.4520  1.0000279 0.000039
2934.4725  1.0000238 0.000039
2934.4929  0.99999092 0.000039
2934.5133  0.99995691 0.000039
2934.5338  0.99997561 0.000039
2934.5542  1.0000164 0.000039
2934.5746  1.0000497 0.000039
2934.5951  0.99999375 0.000039
2934.6155  1.0000175 0.000039
2934.6359  1.0000140 0.000039
2934.6564  1.0000105 0.000039
2934.6768  0.99995556 0.000039
2934.6972  0.99993949 0.000039
2934.7177  0.99959038 0.000039
2934.7585  0.99973204 0.000039
2934.7789  0.99990727 0.000039
2934.7994  1.0000326 0.000039
2934.8198  0.99961977 0.000039
2934.8402  0.99939522 0.000039
2934.8607  0.99959967 0.000039
2934.8811  0.99999918 0.000039
2934.9015  1.0000779 0.000039
2934.9220  0.99995000 0.000039
2934.9424  0.99996541 0.000039
2934.9628  1.0000361 0.000039
2935.0037  1.0000146 0.000039
2935.0241  0.99999793 0.000039
2935.0446  0.99995001 0.000039
2935.0650  0.99994870 0.000039
2935.0854  0.99993339 0.000039
2935.1059  0.99999714 0.000039
2935.1263  0.99996654 0.000039
2935.1467  0.99999974 0.000039
2935.1672  0.99999546 0.000039
2935.1876  1.0000009 0.000039
2935.2080  0.99994175 0.000039
2935.2489  0.99993817 0.000039
2935.2693  1.0000013 0.000039
2935.2897  1.0000006 0.000039
2935.3102  0.99996795 0.000039
2935.3306  1.0001008 0.000039
2935.3510  0.99998787 0.000039
2935.3715  0.99997052 0.000039
2935.3919  0.99995806 0.000039
2935.4123  0.99997121 0.000039
2935.4328  1.0000286 0.000039
2935.4532  1.0000351 0.000039
2935.4941  1.0000063 0.000039
2935.5145  0.99998078 0.000039
2935.5349  0.99999935 0.000039
2935.5554  0.99998327 0.000039
2935.5758  1.0000384 0.000039
2935.5962  1.0000114 0.000039
2935.6166  1.0000375 0.000039
2935.6371  1.0000115 0.000039
2935.6575  1.0000038 0.000039
2935.6779  0.99999295 0.000039
2935.6984  0.99994449 0.000039
2935.7188  0.99998728 0.000039
2935.7392  0.99999612 0.000039
2935.7597  1.0000039 0.000039
2935.7801  1.0000201 0.000039
2935.8005  0.99997765 0.000039
2935.8210  1.0000361 0.000039
2935.8414  0.99996541 0.000039
2935.8618  1.0000012 0.000039
2935.8823  1.0000377 0.000039
2935.9027  0.99998877 0.000039
2935.9231  1.0000399 0.000039
2935.9436  1.0000372 0.000039
2935.9844  1.0000128 0.000039
2936.0049  1.0000430 0.000039
2936.0253  0.99972266 0.000039
2936.0457  0.99931573 0.000039
2936.0661  0.99942718 0.000039
2936.0866  1.0000375 0.000039
2936.1070  0.99996169 0.000039
2936.1274  0.99999137 0.000039
2936.1479  1.0000465 0.000039
2936.1683  0.99999968 0.000039
2936.1887  1.0000377 0.000039
2936.2296  1.0000385 0.000039
2936.2500  0.99998211 0.000039
2936.2705  0.99999963 0.000039
2936.2909  0.99994312 0.000039
2936.3113  0.99995151 0.000039
2936.3318  1.0000241 0.000039
2936.3522  0.99996763 0.000039
2936.3726  0.99998895 0.000039
2936.3931  1.0000087 0.000039
2936.4135  0.99999949 0.000039
2936.4339  1.0000048 0.000039
2936.4543  1.0000135 0.000039
2936.4748  1.0000304 0.000039
2936.4952  1.0000035 0.000039
2936.5156  0.99998848 0.000039
2936.5361  1.0000322 0.000039
2936.5565  0.99999827 0.000039
2936.5769  1.0000040 0.000039
2936.5974  0.99999611 0.000039
2936.6178  0.99998448 0.000039
2936.6382  1.0000446 0.000039
2936.6587  0.99996035 0.000039
2936.6791  0.99999635 0.000039
2936.7200  1.0000062 0.000039
2936.7404  0.99998161 0.000039
2936.7608  1.0000084 0.000039
2936.7813  1.0000089 0.000039
2936.8017  0.99999995 0.000039
2936.8221  0.99995888 0.000039
2936.8425  1.0000135 0.000039
2936.8630  1.0000205 0.000039
2936.8834  1.0000123 0.000039
2936.9038  0.99997146 0.000039
2936.9243  0.99997895 0.000039
2936.9447  1.0000121 0.000039
2936.9651  0.99999587 0.000039
2936.9856  0.99993861 0.000039
2937.0060  0.99998195 0.000039
2937.0673  0.99999735 0.000039
2937.0877  1.0000079 0.000039
2937.1082  0.99999895 0.000039
2937.1286  0.99995532 0.000039
2937.1490  0.99993258 0.000039
2937.1695  0.99997948 0.000039
2937.1899  1.0000423 0.000039
2937.2103  1.0000443 0.000039
2937.2308  0.99980845 0.000039
2937.2512  0.99933486 0.000039
2937.2716  0.99937106 0.000039
2937.2920  0.99993214 0.000039
2937.3125  0.99997545 0.000039
2937.3329  0.99999937 0.000039
2937.3533  0.99997573 0.000039
2937.3738  1.0000812 0.000039
2937.3942  0.99999227 0.000039
2937.4146  0.99994864 0.000039
2937.4555  1.0000455 0.000039
2937.4759  1.0000506 0.000039
2937.4964  1.0000351 0.000039
2937.5168  0.99999260 0.000039
2937.5372  1.0000120 0.000039
2937.5577  1.0000455 0.000039
2937.5781  1.0000376 0.000039
2937.5985  1.0000282 0.000039
2937.6190  1.0000124 0.000039
2937.6394  1.0000488 0.000039
2937.6598  1.0000237 0.000039
2937.7007  0.99999986 0.000039
2937.7211  1.0000171 0.000039
2937.7415  0.99999814 0.000039
2937.7620  1.0000387 0.000039
2937.7824  0.99997829 0.000039
2937.8028  1.0000024 0.000039
2937.8233  1.0000361 0.000039
2937.8437  1.0000022 0.000039
2937.8641  0.99998407 0.000039
2937.8846  1.0000204 0.000039
2937.9050  0.99999131 0.000039
2937.9254  0.99996423 0.000039
2937.9459  0.99999797 0.000039
2937.9663  0.99997916 0.000039
2937.9867  1.0000116 0.000039
2938.0072  0.99996560 0.000039
2938.0276  0.99992910 0.000039
2938.0480  1.0000124 0.000039
2938.0684  0.99996259 0.000039
2938.0889  1.0000358 0.000039
2938.1093  0.99998885 0.000039
2938.1297  0.99999598 0.000039
2938.1502  1.0000071 0.000039
2938.1910  0.99998333 0.000039
2938.2115  1.0000228 0.000039
2938.2319  1.0000126 0.000039
2938.2523  0.99998826 0.000039
2938.2728  0.99996037 0.000039
2938.2932  1.0000215 0.000039
2938.3136  0.99994454 0.000039
2938.3341  0.99995635 0.000039
2938.3545  0.99975567 0.000039
2938.3749  0.99957164 0.000039
2938.3954  0.99952666 0.000039
2938.4566  0.99937093 0.000039
2938.4771  0.99936283 0.000039
2938.4975  0.99981020 0.000039
2938.5179  0.99998528 0.000039
2938.5384  1.0000159 0.000039
2938.5588  0.99997536 0.000039
2938.5792  0.99997786 0.000039
2938.5997  0.99999902 0.000039
2938.6201  0.99999917 0.000039
2938.6405  0.99999731 0.000039
2938.6814  1.0000553 0.000039
2938.7018  1.0000226 0.000039
2938.7223  1.0000695 0.000039
2938.7427  1.0000206 0.000039
2938.7631  0.99999186 0.000039
2938.7836  1.0000578 0.000039
2938.8040  1.0000203 0.000039
2938.8244  0.99998817 0.000039
2938.8448  1.0000307 0.000039
2938.8653  0.99999101 0.000039
2938.8857  1.0000036 0.000039
2938.9061  0.99999693 0.000039
2938.9266  0.99998430 0.000039
2938.9470  0.99966475 0.000039
2938.9674  0.99931045 0.000039
2938.9879  0.99953042 0.000039
2939.0083  1.0000254 0.000039
2939.1105  0.99998346 0.000039
2939.1309  0.99998065 0.000039
2939.1718  0.99998163 0.000039
2939.1922  1.0000152 0.000039
2939.2126  0.99998533 0.000039
2939.2331  0.99996867 0.000039
2939.2535  0.99998482 0.000039
2939.2739  0.99998007 0.000039
2939.2943  0.99996883 0.000039
2939.3148  1.0000236 0.000039
2939.3352  0.99997354 0.000039
2939.3556  0.99993404 0.000039
2939.3761  0.99997970 0.000039
2939.3965  1.0000261 0.000039
2939.4169  1.0000079 0.000039
2939.4374  1.0000257 0.000039
2939.4578  1.0000299 0.000039
2939.4782  0.99999971 0.000039
2939.4987  0.99999586 0.000039
2939.5191  1.0000196 0.000039
2939.5395  1.0000218 0.000039
2939.5600  1.0000310 0.000039
2939.5804  1.0000178 0.000039
2939.6008  0.99999492 0.000039
2939.6213  0.99995127 0.000039
2939.6621  0.99940632 0.000039
2939.6825  0.99932546 0.000039
2939.7030  0.99976709 0.000039
2939.7234  1.0000079 0.000039
2939.7438  0.99998526 0.000039
2939.7643  1.0000032 0.000039
2939.7847  1.0000215 0.000039
2939.8051  0.99999677 0.000039
2939.8256  0.99999095 0.000039
2939.8460  1.0000283 0.000039
2939.8664  0.99997284 0.000039
2939.9073  1.0000038 0.000039
2939.9277  1.0000351 0.000039
2939.9482  0.99997625 0.000039
2939.9686  1.0000047 0.000039
2939.9890  1.0000176 0.000039
2940.0095  1.0000283 0.000039
2940.0299  0.99995618 0.000039
2940.0503  0.99998296 0.000039
2940.0707  1.0000404 0.000039
2940.0912  0.99994441 0.000039
2940.1116  1.0000089 0.000039
2940.1320  1.0000187 0.000039
2940.1525  0.99997073 0.000039
2940.1729  0.99998914 0.000039
2940.1933  0.99997990 0.000039
2940.2138  0.99995904 0.000039
2940.2342  0.99997898 0.000039
2940.2546  1.0000252 0.000039
2940.2751  0.99998001 0.000039
2940.2955  1.0000293 0.000039
2940.3159  1.0000377 0.000039
2940.3364  1.0000732 0.000039
2940.3568  1.0000087 0.000039
2940.3977  1.0000227 0.000039
2940.4181  1.0000065 0.000039
2940.4385  1.0000336 0.000039
2940.4589  1.0000209 0.000039
2940.4794  1.0000277 0.000039
2940.4998  0.99997061 0.000039
2940.5202  1.0000840 0.000039
2940.5407  1.0000264 0.000039
2940.5611  0.99998517 0.000039
2940.5815  1.0000303 0.000039
2940.6020  0.99998684 0.000039
2940.6428  0.99998640 0.000039
2940.6633  0.99997987 0.000039
2940.6837  0.99998114 0.000039
2940.7041  0.99997114 0.000039
2940.7246  0.99989888 0.000039
2940.7450  0.99994048 0.000039
2940.7654  0.99996703 0.000039
2940.7859  0.99998773 0.000039
2940.8063  0.99994712 0.000039
2940.8267  0.99994856 0.000039
2940.8471  0.99998946 0.000039
2940.8880  0.99929355 0.000039
2940.9084  0.99962568 0.000039
2940.9289  1.0000187 0.000039
2940.9493  0.99999844 0.000039
2940.9697  0.99998426 0.000039
2940.9902  0.99999958 0.000039
2941.0106  0.99997887 0.000039
2941.0310  1.0000248 0.000039
2941.0515  1.0001340 0.000039
2941.0719  0.99997209 0.000039
2941.0923  0.99999146 0.000039
2941.1128  0.99998954 0.000039
2941.1332  1.0000215 0.000039
2941.1536  1.0000175 0.000039
2941.1741  1.0000532 0.000039
2941.1945  1.0000148 0.000039
2941.2149  1.0000095 0.000039
2941.2353  1.0000620 0.000039
2941.2558  1.0000490 0.000039
2941.2762  1.0000263 0.000039
2941.2966  1.0000172 0.000039
2941.3784  1.0000337 0.000039
2941.3988  0.99998933 0.000039
2941.4192  1.0000132 0.000039
2941.4397  0.99999603 0.000039
2941.4601  0.99997842 0.000039
2941.4805  1.0000104 0.000039
2941.5010  0.99998757 0.000039
2941.5214  0.99996575 0.000039
2941.5418  0.99995421 0.000039
2941.5623  0.99999857 0.000039
2941.5827  1.0000279 0.000039
2941.6031  0.99997903 0.000039
2941.6235  1.0000029 0.000039
2941.6440  0.99997953 0.000039
2941.6644  0.99997922 0.000039
2941.6848  1.0000261 0.000039
2941.7053  1.0000245 0.000039
2941.7257  0.99995650 0.000039
2941.7461  0.99992721 0.000039
