2457093.666949	0.991718	0.001671	1.224446	0.666949
2457093.668107	0.989465	0.001659	1.228044	0.668107
2457093.669276	0.991093	0.001691	1.231754	0.669276
2457093.670421	0.990703	0.001659	1.235465	0.670421
2457093.671590	0.987728	0.001643	1.239327	0.671590
2457093.672759	0.992054	0.001675	1.243268	0.672759
2457093.673928	0.988238	0.001655	1.247289	0.673928
2457093.675097	0.990483	0.001663	1.251390	0.675097
2457093.676265	0.991215	0.001663	1.255574	0.676265
2457093.677423	0.991864	0.001669	1.259798	0.677423
2457093.678603	0.993876	0.001717	1.264192	0.678603
2457093.679761	0.990824	0.001663	1.268584	0.679761
2457093.680930	0.989714	0.001657	1.273106	0.680930
2457093.682099	0.989497	0.001642	1.277716	0.682099
2457093.683245	0.992892	0.001663	1.282322	0.683245
2457093.684413	0.990086	0.001669	1.287110	0.684413
2457093.685547	0.992339	0.001645	1.291844	0.685547
2457093.686704	0.990946	0.001627	1.296765	0.686704
2457093.687850	0.989347	0.001617	1.301728	0.687850
2457093.689019	0.992325	0.001630	1.306887	0.689019
2457093.690200	0.988986	0.001633	1.312197	0.690200
2457093.691369	0.993865	0.001635	1.317554	0.691369
2457093.692538	0.990763	0.001623	1.323012	0.692538
2457093.693707	0.991397	0.001625	1.328573	0.693707
2457093.694876	0.992531	0.001627	1.334238	0.694876
2457093.696045	0.993607	0.001633	1.340009	0.696045
2457093.697214	0.989134	0.001629	1.345888	0.697214
2457093.698382	0.995745	0.001630	1.351877	0.698382
2457093.699551	0.992264	0.001617	1.357978	0.699551
2457093.700720	0.988325	0.001625	1.364192	0.700720
2457093.701900	0.991742	0.001622	1.370585	0.701900
2457093.703057	0.993073	0.001619	1.376970	0.703057
2457093.704215	0.990370	0.001618	1.383472	0.704215
2457093.705372	0.989561	0.001607	1.390094	0.705372
2457093.706541	0.988443	0.001613	1.396905	0.706541
2457093.707687	0.991407	0.001618	1.403705	0.707687
2457093.708856	0.989640	0.001615	1.410770	0.708856
2457093.710013	0.991491	0.001617	1.417894	0.710013
2457093.711182	0.994248	0.001631	1.425223	0.711182
2457093.712362	0.988615	0.001608	1.432763	0.712362
2457093.713531	0.991465	0.001615	1.440369	0.713531
2457093.714688	0.992396	0.001629	1.448040	0.714688
2457093.715857	0.990774	0.001615	1.455932	0.715857
2457093.717026	0.991044	0.001617	1.463972	0.717026
2457093.718207	0.989387	0.001621	1.472244	0.718207
2457093.719364	0.992009	0.001623	1.480506	0.719364
