2457460.276247	0.992821	0.000535	1.272593	14.442583	595.899440	276.431159
2457460.279882	0.989010	0.000528	1.261171	14.465346	596.010986	257.989402
2457460.283503	0.995119	0.000521	1.250498	12.777650	596.180747	238.855715
2457460.290401	0.994591	0.000659	1.232049	11.250622	596.472972	143.020538
2457460.292878	0.996028	0.000659	1.226001	11.458836	596.509287	144.449144
2457460.295354	0.994625	0.000655	1.220247	11.200605	596.772147	142.105575
2457460.297819	1.000066	0.000669	1.214806	11.160503	596.667819	144.996316
2457460.300296	0.994794	0.000693	1.209620	11.072899	596.568545	157.939512
2457460.302762	1.004546	0.000727	1.204734	10.782588	596.783308	168.944814
2457460.305227	1.003270	0.000676	1.200117	11.546948	596.953302	148.370949
2457460.307704	0.998707	0.000679	1.195745	12.778801	596.915118	150.436509
2457460.310168	0.994625	0.000683	1.191655	12.342658	597.027123	149.522952
2457460.312645	0.998354	0.000679	1.187803	12.394765	597.093204	147.333772
2457460.315110	1.002687	0.000700	1.184223	12.228436	597.262358	157.912276
2457460.317587	1.002536	0.000703	1.180877	13.519387	596.951603	162.548845
2457460.320052	1.000340	0.000689	1.177793	12.655831	597.260627	150.326285
2457460.322528	1.001671	0.000662	1.174939	12.084809	597.386033	135.454287
2457460.324993	1.001098	0.000659	1.172339	12.214165	597.345440	132.008167
2457460.327470	1.003088	0.000662	1.169966	12.435450	597.334019	131.840304
2457460.329935	1.002419	0.000659	1.167841	12.232586	597.522851	131.826436
2457460.332412	1.000690	0.000659	1.165940	12.008000	597.856815	130.445617
2457460.334878	0.998231	0.000655	1.164281	11.985988	597.632875	129.610155
2457460.337353	0.998392	0.000659	1.162846	12.805835	597.742078	131.973623
2457460.339819	1.001380	0.000665	1.161647	13.192457	597.879413	132.988120
2457460.342284	0.999229	0.000662	1.160675	12.624953	597.963938	131.554102
2457460.344761	0.998570	0.000662	1.159927	12.759678	597.870868	130.864690
2457460.347226	0.998876	0.000662	1.159410	12.314983	597.992108	129.729906
2457460.349702	1.000652	0.000662	1.159117	12.125683	597.918483	129.787885
2457460.352167	0.998783	0.000665	1.159052	11.831413	597.853666	130.158177
2457460.354621	1.001376	0.000662	1.159211	12.246772	598.009428	128.517831
2457460.357098	1.000405	0.000659	1.159597	11.392122	597.780761	126.649833
2457460.359575	1.001208	0.000655	1.160212	11.373281	597.910147	123.984178
2457460.362040	0.999973	0.000659	1.161050	11.517120	597.961695	126.562324
2457460.364516	0.998567	0.000683	1.162122	12.256674	598.009062	140.633238
2457460.366981	1.000848	0.000659	1.163417	11.954519	598.086367	125.356826
2457460.369458	0.999061	0.000659	1.164949	11.954896	598.238204	126.460507
2457460.371923	1.001280	0.000696	1.166705	12.220347	598.309584	133.980031
2457460.374400	0.997960	0.000693	1.168704	12.281276	598.361220	136.048619
2457460.376865	0.996468	0.000710	1.170928	12.894711	598.446995	144.014790
2457460.379341	1.005287	0.000665	1.173400	12.019733	598.517646	130.786167
2457460.381795	1.000814	0.000669	1.176087	12.636587	598.629916	131.040576
2457460.384272	1.000062	0.000672	1.179042	12.756206	598.580478	132.010177
2457460.386749	1.002563	0.000669	1.182244	11.544910	598.580436	128.596028
2457460.389214	1.001555	0.000672	1.185678	11.310887	598.754177	125.568550
2457460.391690	1.003098	0.000669	1.189380	10.767990	598.829724	124.386018
2457460.394155	0.999325	0.000665	1.193320	11.480208	599.086102	123.402432
2457460.396632	0.997919	0.000665	1.197539	11.457343	599.021653	122.394699
2457460.399097	0.999627	0.000665	1.202000	12.290482	599.218474	124.303679
2457460.401574	0.998852	0.000683	1.206751	12.527249	599.227436	129.554315
2457460.404039	0.997490	0.000672	1.211752	11.950627	599.315774	125.528286
2457460.406515	0.995384	0.000720	1.217054	13.399780	599.281768	147.006241
2457460.408980	0.997593	0.000686	1.222615	13.983444	599.592348	133.400839
2457460.411457	1.001682	0.000669	1.228491	13.039097	599.235582	127.807111
2457460.413923	0.999984	0.000676	1.234634	13.252349	599.592723	129.026258
