2457444.652798	1.002570	0.000680	1.174597	31.370219	837.701810	1219.876001
2457444.654221	1.000997	0.000684	1.169906	32.208701	836.352166	1218.881778
2457444.655031	1.000168	0.000684	1.167290	32.253066	837.337703	1220.910982
2457444.656562	1.002093	0.000685	1.162438	31.786834	836.636313	1218.728309
2457444.658096	1.000596	0.000684	1.157715	32.205928	838.641530	1222.776976
2457444.661002	1.000374	0.000682	1.149108	31.827700	837.881346	1217.386052
2457444.662658	1.001525	0.000688	1.144412	32.166248	839.400909	1215.378861
2457444.664449	1.001606	0.000682	1.139491	31.999730	838.777303	1219.563837
2457444.665980	1.000930	0.000682	1.135418	31.817506	838.356324	1220.896395
2457444.667514	1.003377	0.000684	1.131455	32.347394	839.216890	1217.960635
2457444.669048	1.000908	0.000682	1.127605	31.486972	836.410067	1216.255644
2457444.670586	1.001048	0.000682	1.123867	32.039488	836.501657	1218.602808
2457444.672118	1.002022	0.000682	1.120251	31.522083	837.502765	1218.705084
2457444.673648	1.001339	0.000681	1.116757	31.345630	836.904403	1218.254195
2457444.675184	1.001647	0.000682	1.113357	31.882037	838.446698	1222.450855
2457444.676844	1.000593	0.000681	1.109802	31.299051	836.747965	1217.048167
2457444.678376	1.000621	0.000681	1.106634	30.517167	838.884832	1214.705402
2457444.679910	1.001509	0.000683	1.103567	31.809969	837.710020	1214.106391
2457444.681444	1.001248	0.000683	1.100604	31.264079	837.657908	1216.896964
2457444.682976	1.003317	0.000686	1.097751	31.979044	837.630258	1223.792868
2457444.684508	1.000392	0.000686	1.094998	32.419187	837.348457	1221.860026
2457444.686040	0.999750	0.000685	1.092345	32.434572	836.947154	1222.927844
2457444.687575	1.001865	0.000688	1.089791	32.484905	838.538845	1222.631862
2457444.689107	0.999850	0.000688	1.087335	32.313611	836.930176	1226.525545
2457444.690643	1.002852	0.000691	1.084976	33.012215	838.678321	1219.385136
2457444.692177	1.002759	0.000691	1.082712	32.366449	837.764379	1219.331778
2457444.693708	0.999638	0.000689	1.080549	31.776089	836.211046	1218.407901
2457444.695367	1.000472	0.000691	1.078314	32.257058	839.196683	1218.010897
2457444.696901	1.001664	0.000692	1.076339	31.869391	836.690786	1226.172268
2457444.698432	1.000350	0.000691	1.074467	32.178592	835.593967	1217.972609
2457444.699963	1.001446	0.000692	1.072688	31.334435	837.227097	1216.470158
2457444.701495	1.001415	0.000694	1.070996	32.370801	837.458838	1220.380520
2457444.703027	1.001468	0.000694	1.069397	31.973066	836.994240	1221.241244
2457444.704558	1.001549	0.000694	1.067888	32.055331	837.496159	1219.928004
2457444.706094	0.999366	0.000693	1.066464	32.117163	836.354887	1220.821725
2457444.707877	1.001206	0.000694	1.064925	31.717118	837.568064	1218.978449
2457444.709409	1.001331	0.000695	1.063693	32.932935	836.911181	1227.304698
2457444.710944	1.002107	0.000696	1.062551	32.285998	836.773355	1222.502616
2457444.712602	1.000093	0.000695	1.061416	32.258992	837.723385	1220.880313
2457444.714138	0.999860	0.000695	1.060454	31.691252	837.508637	1224.513460
2457444.715795	1.000670	0.000696	1.059515	32.110524	836.306509	1227.250284
2457444.717326	1.002246	0.000697	1.058739	32.570740	836.890760	1225.432773
2457444.718858	1.000044	0.000695	1.058047	31.775564	837.550072	1222.202015
2457444.720515	1.000371	0.000696	1.057395	31.929590	837.206428	1220.905939
2457444.722050	1.000511	0.000696	1.056878	31.936992	837.289979	1220.738124
2457444.723583	1.001047	0.000696	1.056451	31.842217	836.199107	1220.078867
2457444.725116	1.002417	0.000697	1.056105	32.603951	837.315209	1224.098948
2457444.726676	1.000668	0.000696	1.055846	32.145419	838.460922	1221.036130
2457444.728196	1.000594	0.000696	1.055667	32.447967	834.942363	1225.075704
2457444.729946	1.001120	0.000696	1.055580	32.154434	837.991029	1220.722313
2457444.731482	1.000766	0.000697	1.055584	32.099557	836.151772	1225.830237
2457444.733046	0.997164	0.000692	1.055683	31.968127	836.939627	1225.626738
2457444.734569	1.001850	0.000696	1.055864	31.662999	838.323746	1223.826626
2457444.736103	1.000819	0.000699	1.056127	32.586716	836.638248	1222.907624
2457444.737640	0.999424	0.000696	1.056474	31.248814	837.331134	1230.028808
2457444.739174	1.000095	0.000697	1.056912	32.008812	836.051425	1225.827983
2457444.740930	0.999961	0.000696	1.057516	31.584113	835.598246	1222.673944
2457444.742587	1.001432	0.000699	1.058190	32.104775	837.500889	1225.039391
2457444.744121	0.999573	0.000697	1.058900	32.302128	836.339134	1224.622279
2457444.745684	0.998906	0.000698	1.059712	32.135827	836.579675	1228.748242
2457444.747324	1.000825	0.000699	1.060665	32.259721	837.315589	1227.784988
2457444.748971	1.001164	0.000699	1.061725	32.260439	837.082834	1220.862163
2457444.750495	0.999787	0.000698	1.062787	31.944493	836.825240	1223.396062
2457444.752241	0.998884	0.000696	1.064118	31.731104	834.813883	1224.315434
2457444.753809	0.998979	0.000696	1.065400	31.873630	836.295353	1229.241307
2457444.755334	1.003037	0.000699	1.066751	32.156468	836.883619	1221.514637
2457444.756984	0.999382	0.000699	1.068299	32.311988	835.675896	1227.306351
2457444.758622	1.002126	0.000699	1.069943	32.109027	836.780021	1225.300404
2457444.760144	1.001502	0.000699	1.071566	32.025128	836.752633	1225.625316
2457444.761792	0.999104	0.000700	1.073420	32.216822	837.543491	1229.291993
2457444.763437	1.000870	0.000698	1.075385	32.025141	836.561508	1221.288826
2457444.765080	0.997535	0.000698	1.077442	32.387368	836.406632	1229.744229
2457444.766727	0.999693	0.000699	1.079621	31.783984	837.188703	1224.895364
2457444.768479	0.997904	0.000699	1.082058	32.112321	836.119563	1221.591218
2457444.770144	0.996928	0.000699	1.084477	31.889956	835.351421	1223.208137
2457444.771785	0.996438	0.000699	1.086982	31.612048	835.371872	1224.884730
2457444.773432	0.994612	0.000699	1.089607	32.831732	836.881233	1230.978517
2457444.775077	0.995542	0.000700	1.092341	32.465061	836.620990	1229.728995
2457444.776724	0.992888	0.000698	1.095195	32.772341	834.943357	1228.563913
2457444.778373	0.992209	0.000698	1.098174	31.956367	837.824561	1228.860376
2457444.780017	0.990084	0.000698	1.101262	32.003734	836.110769	1226.637677
2457444.781663	0.991997	0.000700	1.104470	32.231290	837.545677	1227.870355
2457444.783308	0.992250	0.000699	1.107789	32.082559	838.742639	1234.258640
2457444.784945	0.990402	0.000699	1.111228	32.241458	836.479410	1232.324493
2457444.786688	0.992448	0.000700	1.115020	31.978415	837.834290	1229.040141
2457444.788250	0.991304	0.000702	1.118538	31.915938	837.665063	1228.961636
2457444.789884	0.991038	0.000701	1.122347	32.310126	837.238031	1227.945509
2457444.791532	0.990697	0.000701	1.126309	32.508426	838.600163	1231.987952
2457444.793180	0.991645	0.000702	1.130412	31.800844	837.782056	1223.754337
2457444.794828	0.990500	0.000702	1.134645	32.336121	836.656335	1227.041245
2457444.796471	0.991072	0.000702	1.138996	31.720100	837.372819	1227.261115
