2457093.571064	1.001455	0.000789	11.851389	5765130.250366	0.993052
2457093.572731	0.998320	0.000785	11.501491	5784296.049937	0.989878
2457093.574386	0.999550	0.000789	12.121299	5757691.337256	0.990825
2457093.576041	1.000926	0.000791	12.621252	5738736.868889	0.997430
2457093.578448	1.000178	0.000794	12.991008	5713195.675731	0.993875
2457093.580092	0.999619	0.000789	12.498671	5740740.780099	0.994435
2457093.581735	0.999944	0.000786	12.214570	5761729.135932	0.996203
2457093.583402	0.997216	0.000783	11.800559	5767658.493650	0.991178
2457093.586376	0.997663	0.000784	11.871198	5759866.778007	0.990304
2457093.588019	1.000549	0.000784	11.886419	5770387.089583	0.996299
2457093.589697	0.999231	0.000784	12.289092	5766560.789177	0.994510
2457093.591376	0.999843	0.000786	12.068680	5753323.439646	0.994872
2457093.593783	1.001344	0.000789	12.479205	5731983.762161	0.993448
2457093.595438	1.000366	0.000786	12.857186	5739706.164628	0.996175
2457093.597116	0.999904	0.000784	12.446445	5744646.845851	0.992561
2457093.598783	1.000918	0.000783	12.382059	5751238.942571	0.996961
2457093.601780	1.000502	0.000781	12.513772	5766294.114733	0.993317
2457093.603446	1.001212	0.000778	12.475001	5790184.233840	0.989229
2457093.605102	0.998646	0.000778	12.013671	5799510.153003	0.994354
2457093.606780	0.999261	0.000778	12.394808	5788207.070732	0.994233
2457093.609210	0.999582	0.000778	12.958772	5776743.037586	0.995668
2457093.610889	0.999993	0.000777	12.269765	5808133.986969	0.990584
2457093.612567	1.001287	0.000777	12.493158	5811589.115696	0.998484
2457093.614244	1.000332	0.000775	12.402068	5812620.616375	0.993633
2457093.617982	1.000713	0.000776	12.789166	5793182.527437	0.994954
2457093.619638	1.000321	0.000776	12.728876	5793218.382337	0.993461
2457093.621316	1.000052	0.000779	12.749865	5765098.265402	0.997518
2457093.622982	1.001073	0.000777	12.757226	5782107.411194	0.994671
2457093.625413	0.998798	0.000774	12.893763	5781247.761520	0.989815
2457093.627091	0.999089	0.000774	12.601667	5782756.134649	0.993901
2457093.628780	0.997968	0.000774	12.636818	5768750.565972	0.996573
2457093.630447	0.996783	0.000771	12.544922	5781697.034612	0.989422
2457093.633606	0.995760	0.000770	12.744502	5782663.164335	0.996257
2457093.635285	0.994670	0.000770	13.025998	5770193.975326	0.996892
2457093.636963	0.994657	0.000772	13.357113	5764964.191755	0.999041
2457093.638641	0.992752	0.000771	12.992582	5748258.588762	0.992371
2457093.641095	0.992583	0.000770	13.076472	5762875.260978	0.996895
2457093.642749	0.993644	0.000767	13.035060	5768569.989748	0.998088
2457093.644427	0.993277	0.000768	13.144944	5745812.414677	0.995781
2457093.646105	0.992670	0.000768	13.346467	5760186.415026	0.997964
2457093.649589	0.992884	0.000767	13.116066	5765091.167192	0.995913
2457093.651406	0.992419	0.000768	13.449009	5746302.513272	0.997853
2457093.653224	0.990689	0.000767	13.472269	5743980.266731	0.994972
2457093.655041	0.992294	0.000768	13.308767	5735275.460724	0.997906
2457093.656857	0.992883	0.000771	13.737328	5726480.698952	0.999384
2457093.658639	0.993901	0.000768	13.220783	5755010.684431	0.995692
2457093.660445	0.990594	0.000768	13.813011	5726794.496121	0.994178
2457093.662273	0.991506	0.000773	14.079824	5683640.310456	0.999556
2457093.677840	0.993112	0.000661	13.667290	7524193.034486	0.994673
2457093.679888	0.993932	0.000662	13.763026	7529343.120811	0.994599
2457093.681925	0.991335	0.000660	13.979802	7530396.069593	0.994098
2457093.684887	0.990555	0.000661	13.969781	7532540.144050	0.994832
2457093.686924	0.995450	0.000665	13.987293	7521263.031566	0.997181
2457093.689887	0.991470	0.000663	14.183108	7546620.008367	0.995501
2457093.693186	0.988800	0.000621	14.125447	8429923.269228	0.998727
2457093.695466	0.989722	0.000621	14.091200	8452859.520779	0.996487
2457093.697746	0.988455	0.000623	14.224881	8422891.542050	0.994355
2457093.700002	0.987891	0.000625	14.240642	8391924.953583	0.993974
2457093.703289	0.986252	0.000626	14.281773	8396415.035070	0.995954
2457093.706182	0.991010	0.000633	14.542062	8331133.066304	0.995836
2457093.708451	0.989588	0.000631	14.472093	8351578.338079	0.991071
2457093.710731	0.989747	0.000634	14.597247	8292550.786647	0.995028
2457093.712975	0.990168	0.000636	14.479716	8304433.830260	0.994207
2457093.716286	0.989934	0.000637	14.392155	8302617.631030	0.992785
2457093.719156	0.988066	0.000637	14.525184	8282015.016121	0.990893
2457093.721436	0.990180	0.000645	14.877959	8178342.118245	0.996494
2457093.723716	0.989294	0.000643	14.550433	8212042.269828	0.995909
2457093.726008	0.992270	0.000649	14.810188	8150759.925449	0.997660
2457093.729282	0.988807	0.000649	14.560241	8138369.889226	0.995327
2457093.732801	0.992088	0.000619	14.659007	8947206.323523	0.992801
2457093.735312	0.988307	0.000618	14.576539	8941475.690117	0.991863
2457093.737824	0.989618	0.000626	14.977385	8843645.286149	0.983904
2457093.741480	0.988532	0.000624	14.525345	8871657.797823	0.993590
2457093.746342	0.994755	0.000638	14.974225	8719545.068189	0.993330
2457093.748853	0.995085	0.000644	15.142714	8644667.057526	0.994076
2457093.751376	0.991049	0.000653	15.609186	8481111.377520	0.995063
2457093.755021	0.995139	0.000656	15.248401	8497248.817768	0.995189
