2455899.475596 1.00340990 0.00063989 1.05305576
2455899.476984 1.00244426 0.00063989 1.05074346
2455899.478361 1.00038499 0.00062825 1.04850745
2455899.479738 1.00202542 0.00063989 1.04632688
2455899.481115 1.00363095 0.00062825 1.04420125
2455899.482493 1.00226974 0.00062825 1.04212880
2455899.483870 1.00208359 0.00062825 1.04011190
2455899.485259 1.00332846 0.00062825 1.03813195
2455899.486636 1.00156005 0.00062825 1.03622258
2455899.488014 1.00288636 0.00063989 1.03436470
2455899.489391 1.00244426 0.00062825 1.03256071
2455899.490768 1.00279328 0.00062825 1.03080893
2455899.492145 1.00197888 0.00063989 1.02910757
2455899.493533 1.00294453 0.00062825 1.02744591
2455899.494911 1.00061767 0.00062825 1.02584743
2455899.496288 1.00167639 0.00062825 1.02430093
2455899.497665 1.00247916 0.00063989 1.02280486
2455899.499043 1.00098997 0.00062825 1.02135789
2455899.500420 0.99946588 0.00062825 1.01996160
2455899.501809 0.99948915 0.00062825 1.01860344
2455899.503186 0.99818611 0.00062825 1.01730645
2455899.504564 0.99736008 0.00063989 1.01605749
2455899.505941 0.99632463 0.00062825 1.01485813
2455899.507317 0.99703432 0.00063989 1.01370728
2455899.508694 0.99662712 0.00062825 1.01260459
2455899.510083 0.99595233 0.00063989 1.01154101
2455899.511461 0.99582435 0.00063989 1.01053381
2455899.512838 0.99639443 0.00063989 1.00957501
2455899.514215 0.99619665 0.00063989 1.00866365
2455899.515593 0.99541715 0.00063989 1.00779879
2455899.516970 0.99585925 0.00063989 1.00698173
2455899.518359 0.99632463 0.00062825 1.00620496
2455899.519736 0.99652241 0.00062825 1.00548184
2455899.521113 0.99570801 0.00063989 1.00480521
2455899.522490 0.99425372 0.00063989 1.00417471
2455899.523867 0.99626645 0.00063989 1.00359094
2455899.525244 0.99610357 0.00062825 1.00305343
2455899.526622 0.99449804 0.00062825 1.00256157
2455899.528011 0.99517283 0.00063989 1.00211251
2455899.529388 0.99404431 0.00063989 1.00171340
2455899.530765 0.99617338 0.00063989 1.00136006
2455899.532143 0.99526591 0.00063989 1.00105226
2455899.533520 0.99491688 0.00065152 1.00079048
2455899.597577 0.99612684 0.00066315 1.04005921
2455899.598955 0.99651077 0.00065152 1.04207611
2455899.600332 0.99611521 0.00067479 1.04414570
2455899.601721 0.99642933 0.00070969 1.04628861
2455899.603098 0.99729027 0.00077950 1.04846823
2455899.604476 0.99524264 0.00083767 1.05070496
2455899.605853 0.99958222 0.00073296 1.05299604
2455899.607230 1.00012903 0.00072133 1.05534363
2455899.608607 1.00179274 0.00068642 1.05774820
2455899.609996 1.00275838 0.00073296 1.06023192
2455899.611374 1.00188581 0.00075623 1.06275439
2455899.612750 0.99836062 0.00081440 1.06533360
2455899.614127 1.00270021 0.00075623 1.06797206
2455899.615505 1.00030355 0.00076786 1.07067227
2455899.616882 1.00090853 0.00073296 1.07343078
2455899.618271 0.99981491 0.00068642 1.07627523
2455899.619648 1.00128083 0.00076786 1.07915688
2455899.621025 0.99957059 0.00072133 1.08210087
2455899.623780 1.00100161 0.00073296 1.08818054
2455899.625157 1.00030355 0.00069806 1.09131551
2455899.626546 1.00119939 0.00067479 1.09454370
2455899.627923 1.00100161 0.00068642 1.09781241
2455899.629300 1.00146698 0.00068642 1.10114539
2455899.630677 1.00086199 0.00066315 1.10454571
2455899.632055 1.00161822 0.00067479 1.10801661
2455899.633432 1.00041989 0.00068642 1.11155415
2455899.634821 0.99831409 0.00077950 1.11519313
2455899.637575 1.00197888 0.00075623 1.12262189
2455899.638953 1.00300270 0.00076786 1.12644744
2455899.640330 1.00022211 0.00081440 1.13034356
2455899.641707 1.00188581 0.00079113 1.13431406
2455899.648604 1.00167639 0.00070969 1.15535891
2455899.649982 1.00143207 0.00068642 1.15980113
2455899.651371 1.00147861 0.00068642 1.16436183
2455899.652748 1.00092017 0.00069806 1.16896641
2455899.654125 1.00101324 0.00075623 1.17365515
2455899.655503 1.00268858 0.00070969 1.17843282
2455899.656880 1.00146698 0.00069806 1.18329370
2455899.658256 1.00247916 0.00067479 1.18824255
2455899.659634 1.00242099 0.00067479 1.19328439
2455899.661022 1.00136227 0.00067479 1.19845462
2455899.662400 1.00204869 0.00068642 1.20368016
2455899.663777 1.00122266 0.00068642 1.20899534
2455899.665154 1.00139717 0.00068642 1.21440554
2455899.666532 1.00066421 0.00068642 1.21991622
2455899.667909 1.00240935 0.00067479 1.22552097
2455899.669298 1.00131573 0.00069806 1.23127544
2455899.670675 1.00166476 0.00068642 1.23708189
2455899.672053 1.00069911 0.00068642 1.24299562
2455899.673429 1.00023374 0.00069806 1.24900961
2455899.674806 1.00253733 0.00069806 1.25513005
2455899.676183 1.00175783 0.00069806 1.26135874
2455899.677572 1.00301434 0.00072133 1.26775301
2455899.678950 1.00149025 0.00070969 1.27420938
2455899.680327 1.00153678 0.00070969 1.28077495
2455899.681704 1.00095507 0.00070969 1.28745639
2455899.683082 0.99927973 0.00070969 1.29426074
2455899.687873 1.00189744 0.00073296 1.31886804
2455899.689250 1.00055950 0.00073296 1.32622802
2455899.690627 1.00096670 0.00072133 1.33371305
2455899.692004 1.00153678 0.00073296 1.34133077
2455899.693393 1.00055950 0.00072133 1.34915185
2455899.694770 1.00243262 0.00073296 1.35704374
2455899.696148 1.00151351 0.00072133 1.36508203
2455899.697525 1.00058277 0.00072133 1.37325788
2455899.700280 1.00328192 0.00074459 1.39005649
2455899.701669 1.00209523 0.00074459 1.39875495
