#Mass          	Status    Reason                                            Runtime                  
			
00010          	FAILED    min_timestep_limit                                5:45:45                  
00015          	OK        central_H1_mass_fraction_below_1e-4               4:46:54                  
00020          	OK        central_H1_mass_fraction_below_1e-4               0:53:50                  
00025          	OK        central_H1_mass_fraction_below_1e-4               0:48:27                  
00030_PT       	OK        central_H1_mass_fraction_below_1e-4               0:49:55                  
00030_tau100   	OK        central_H1_mass_fraction_below_1e-4               0:48:15                  
00031_PT       	OK        central_H1_mass_fraction_below_1e-4               2:02:40                  
00031_tau100   	OK        central_H1_mass_fraction_below_1e-4               1:53:09                  
00032_PT       	OK        central_H1_mass_fraction_below_1e-4               1:48:03                  
00032_tau100   	OK        central_H1_mass_fraction_below_1e-4               1:58:08                  
00033_PT       	OK        central_H1_mass_fraction_below_1e-4               0:52:02                  
00033_tau100   	OK        central_H1_mass_fraction_below_1e-4               0:44:30                  
00034_PT       	OK        central_H1_mass_fraction_below_1e-4               0:31:17                  
00034_tau100   	OK        central_H1_mass_fraction_below_1e-4               0:35:11                  
00035_PT       	OK        central_H1_mass_fraction_below_1e-4               0:36:40                  
00035_tau100   	OK        central_H1_mass_fraction_below_1e-4               0:33:06                  
00036_PT       	OK        central_H1_mass_fraction_below_1e-4               0:34:08                  
00036_tau100   	OK        central_H1_mass_fraction_below_1e-4               0:56:42                  
00037_PT       	OK        central_H1_mass_fraction_below_1e-4               0:51:27                  
00037_tau100   	OK        central_H1_mass_fraction_below_1e-4               0:36:26                  
00038_PT       	OK        central_H1_mass_fraction_below_1e-4               1:10:43                  
00038_tau100   	OK        central_H1_mass_fraction_below_1e-4               0:29:18                  
00039_PT       	OK        central_H1_mass_fraction_below_1e-4               0:33:46                  
00039_tau100   	OK        central_H1_mass_fraction_below_1e-4               0:34:06                  
00040_PT       	OK        central_H1_mass_fraction_below_1e-4               0:24:22                  
00040_tau100   	OK        central_H1_mass_fraction_below_1e-4               0:27:43                  
00045_PT       	OK        central_H1_mass_fraction_below_1e-4               0:46:52                  
00045_tau100   	OK        central_H1_mass_fraction_below_1e-4               0:25:04                  
00050_PT       	OK        central_H1_mass_fraction_below_1e-4               0:29:35                  
00050_tau100   	OK        central_H1_mass_fraction_below_1e-4               0:28:33                  
00055_PT       	OK        central_H1_mass_fraction_below_1e-4               0:24:47                  
00055_tau100   	OK        central_H1_mass_fraction_below_1e-4               0:24:52                  
00060          	FAILED    need_more_time                                    exceeded_req_time        
00065          	FAILED    min_timestep_limit                                37:03:26                 
00070          	OK        gamma_center_limit                                36:18:03                 
00075          	OK        gamma_center_limit                                40:32:52                 
00080          	OK        gamma_center_limit                                40:44:42                 
00085          	OK        gamma_center_limit                                41:54:13                 
00090          	OK        gamma_center_limit                                34:24:23                 
00092          	OK        gamma_center_limit                                44:29:31                 
00094          	OK        gamma_center_limit                                41:33:02                 
00096          	OK        gamma_center_limit                                69:50:07                 
00098          	OK        gamma_center_limit                                67:05:32                 
00100          	OK        gamma_center_limit                                74:03:34                 
00102          	OK        gamma_center_limit                                73:34:52                 
00104          	OK        gamma_center_limit                                51:47:50                 
00106          	OK        gamma_center_limit                                46:05:54                 
00108          	OK        gamma_center_limit                                44:17:49                 
00110          	OK        gamma_center_limit                                64:51:19                 
00112          	OK        gamma_center_limit                                39:18:58                 
00114          	OK        gamma_center_limit                                38:17:18                 
00116          	OK        gamma_center_limit                                38:28:37                 
00118          	OK        gamma_center_limit                                41:31:30                 
00120          	OK        gamma_center_limit                                36:33:00                 
00122          	OK        gamma_center_limit                                39:52:07                 
00124          	OK        gamma_center_limit                                37:28:43                 
00126          	OK        gamma_center_limit                                40:11:04                 
00128          	OK        gamma_center_limit                                57:20:05                 
00130          	OK        gamma_center_limit                                38:19:59                 
00132          	OK        gamma_center_limit                                38:44:21                 
00134          	OK        gamma_center_limit                                42:38:28                 
00136          	OK        gamma_center_limit                                40:38:31                 
00138          	OK        gamma_center_limit                                40:00:09                 
00140          	OK        gamma_center_limit                                43:54:40                 
00142          	OK        gamma_center_limit                                42:15:52                 
00144          	OK        gamma_center_limit                                41:14:32                 
00146          	OK        gamma_center_limit                                44:40:29                 
00148          	OK        gamma_center_limit                                41:34:44                 
00150          	OK        gamma_center_limit                                41:11:22                 
00152          	OK        gamma_center_limit                                40:47:02                 
00154          	OK        gamma_center_limit                                42:07:29                 
00156          	OK        gamma_center_limit                                70:33:35                 
00158          	OK        gamma_center_limit                                42:37:56                 
00160          	OK        gamma_center_limit                                41:43:21                 
00162          	OK        gamma_center_limit                                42:04:47                 
00164          	OK        gamma_center_limit                                70:23:49                 
00166          	OK        gamma_center_limit                                41:20:34                 
00168          	OK        gamma_center_limit                                41:00:22                 
00170          	OK        gamma_center_limit                                41:52:43                 
00172          	OK        gamma_center_limit                                76:50:17                 
00174          	OK        gamma_center_limit                                40:41:43                 
00176          	OK        gamma_center_limit                                79:36:47                 
00178          	OK        gamma_center_limit                                40:04:18                 
00180          	OK        gamma_center_limit                                39:25:28                 
00182          	OK        gamma_center_limit                                39:05:58                 
00184          	OK        gamma_center_limit                                39:06:58                 
00186          	OK        gamma_center_limit                                38:29:30                 
00188          	OK        gamma_center_limit                                36:42:18                 
00190          	OK        gamma_center_limit                                37:06:11                 
00192          	OK        gamma_center_limit                                34:49:18                 
00194          	OK        gamma_center_limit                                35:15:15                 
00196          	OK        gamma_center_limit                                35:09:10                 
00198          	OK        gamma_center_limit                                36:15:36                 
00200          	OK        gamma_center_limit                                33:52:24                 
00202          	OK        gamma_center_limit                                37:46:07                 
00204          	OK        gamma_center_limit                                32:20:30                 
