2457214.365665	0.997853	0.001470	1.022358
2457214.367156	0.999125	0.001442	1.020901
2457214.368640	0.997606	0.001401	1.019509
2457214.370126	0.992402	0.001410	1.018171
2457214.371611	0.996855	0.001449	1.016891
2457214.373095	0.998813	0.001417	1.015668
2457214.374583	1.000358	0.001420	1.014499
2457214.376068	0.992618	0.001384	1.013388
2457214.377554	0.996164	0.001391	1.012333
2457214.379040	0.993751	0.001410	1.011334
2457214.380526	0.992695	0.001386	1.010391
2457214.382011	0.996007	0.001391	1.009503
2457214.383497	0.995147	0.001432	1.008671
2457214.384979	0.992912	0.001386	1.007894
2457214.386464	0.997627	0.001394	1.007172
2457214.387951	0.992724	0.001401	1.006503
2457214.389437	0.991322	0.001396	1.005889
2457214.390923	0.994846	0.001382	1.005329
2457214.392409	0.988437	0.001406	1.004824
2457214.393893	0.996347	0.001398	1.004373
2457214.395378	0.992059	0.001448	1.003976
2457214.396861	0.993832	0.001375	1.003633
2457214.398345	0.992211	0.001401	1.003343
2457214.399832	0.997972	0.001444	1.003107
2457214.401317	0.993801	0.001399	1.002924
2457214.402801	0.994379	0.001392	1.002795
2457214.404287	0.994051	0.001422	1.002720
2457214.405773	0.990589	0.001449	1.002698
2457214.407258	0.992614	0.001422	1.002730
2457214.408743	0.993362	0.001375	1.002815
2457214.410232	0.991983	0.001401	1.002954
2457214.411725	0.989741	0.001410	1.003147
2457214.413212	0.994038	0.001387	1.003394
2457214.414704	0.988406	0.001389	1.003696
2457214.416198	0.989474	0.001391	1.004053
2457214.417688	0.990860	0.001382	1.004461
2457214.419177	0.993963	0.001398	1.004926
2457214.420665	0.993360	0.001392	1.005443
2457214.422151	0.986512	0.001404	1.006014
2457214.423636	0.991080	0.001380	1.006639
2457214.425123	0.991074	0.001387	1.007319
2457214.426612	0.992568	0.001399	1.008055
2457214.428099	0.987772	0.001413	1.008845
2457214.429585	0.988142	0.001396	1.009690
2457214.431074	0.991680	0.001384	1.010593
2457214.432561	0.992063	0.001372	1.011550
2457214.434046	0.990055	0.001387	1.012560
2457214.440336	0.993043	0.001417	1.017464
2457214.441825	0.988620	0.001389	1.018775
2457214.443309	0.986054	0.001391	1.020138
2457214.444794	0.992604	0.001379	1.021558
2457214.446281	0.986722	0.001449	1.023041
2457214.447767	0.990396	0.001418	1.024581
2457214.449254	0.987863	0.001418	1.026178
2457214.450741	0.992125	0.001384	1.027838
2457214.452227	0.991747	0.001348	1.029553
2457214.453710	0.994055	0.001368	1.031326
2457214.455195	0.991566	0.001372	1.033162
2457214.456680	0.987894	0.001360	1.035061
2457214.458167	0.993228	0.001391	1.037017
2457214.459651	0.987355	0.001427	1.039037
2457214.461139	0.989299	0.001380	1.041124
2457214.462626	0.993148	0.001368	1.043276
2457214.464112	0.990012	0.001382	1.045483
2457214.465600	0.993798	0.001353	1.047761
2457214.467087	0.991716	0.001372	1.050101
2457214.468573	0.992039	0.001363	1.052506
2457214.470061	0.988975	0.001363	1.054981
2457214.471548	0.990100	0.001363	1.057521
2457214.473036	0.993371	0.001361	1.060129
2457214.474522	0.992692	0.001367	1.062803
2457214.476010	0.994524	0.001368	1.065545
2457214.477497	0.993962	0.001370	1.068357
2457214.478985	0.993276	0.001368	1.071235
2457214.480470	0.991370	0.001379	1.074183
2457214.481957	0.991623	0.001368	1.077209
2457214.483445	0.994229	0.001384	1.080303
2457214.484931	0.994298	0.001389	1.083471
2457214.486418	0.992211	0.001413	1.086715
2457214.487905	0.996579	0.001446	1.090038
2457214.489393	0.990479	0.001391	1.093430
2457214.490879	0.994355	0.001439	1.096896
2457214.492366	0.991720	0.001425	1.100448
2457214.493854	0.991696	0.001434	1.104075
2457214.495344	0.988521	0.001422	1.107789
2457214.496831	0.988608	0.001435	1.111576
2457214.498319	0.989180	0.001435	1.115448
2457214.499808	0.993398	0.001425	1.119404
2457214.501294	0.988246	0.001398	1.123442
2457214.502782	0.991106	0.001391	1.127567
2457214.504269	0.990458	0.001418	1.131769
2457214.505757	0.992163	0.001430	1.136068
2457214.507245	0.990388	0.001422	1.140457
2457214.508733	0.992199	0.001482	1.144929
2457214.510221	0.990203	0.001429	1.149501
2457214.511709	0.987749	0.001451	1.154157
2457214.513195	0.990417	0.001454	1.158902
2457214.514684	0.988980	0.001453	1.163756
2457214.516172	0.989886	0.001515	1.168704
2457214.517660	0.993316	0.001449	1.173748
2457214.519148	0.988749	0.001449	1.178896
2457214.520638	0.993021	0.001485	1.184150
2457214.522127	0.989269	0.001473	1.189504
2457214.523615	0.993333	0.001489	1.194969
2457214.525101	0.991442	0.001463	1.200522
2457214.526589	0.990729	0.001491	1.206196
2457214.528077	0.995406	0.001496	1.211983
2457214.529567	0.990096	0.001487	1.217873
2457214.534030	0.990401	0.001544	1.236257
2457214.535516	0.991236	0.001503	1.242611
2457214.537006	0.988585	0.001523	1.249108
2457214.538493	0.989984	0.001506	1.255715
2457214.539982	0.993960	0.001584	1.262461
2457214.541472	0.989566	0.001580	1.269334
2457214.542958	0.993676	0.001591	1.276346
2457214.544448	0.990329	0.001594	1.283481
2457214.545936	0.991866	0.001596	1.290752
2457214.547423	0.991348	0.001665	1.298158
2457214.548911	0.990956	0.001666	1.305722
2457214.550399	0.993135	0.001809	1.313424
2457214.551887	0.992595	0.001701	1.321275
2457214.553375	0.992766	0.001751	1.329277
2457214.554863	0.992707	0.001687	1.337433
2457214.556353	0.991413	0.001670	1.345768
2457214.557841	0.991811	0.001678	1.354232
2457214.559330	0.991902	0.001761	1.362881
2457214.562304	0.991573	0.001725	1.380654
2457214.563791	0.993524	0.001718	1.389802
2457214.565277	0.995011	0.001797	1.399127
2457214.566767	0.995240	0.001772	1.408652
2457214.568254	0.997477	0.001715	1.418351
2457214.569742	0.994589	0.001853	1.428237
2457214.571229	0.992301	0.001871	1.438326
2457214.572716	0.994255	0.001806	1.448609
2457214.574204	0.997644	0.001878	1.459102
2457214.575694	0.992070	0.001816	1.469742
2457214.578668	0.994058	0.001923	1.491861
2457214.580156	0.991964	0.002013	1.503219
2457214.584621	0.996074	0.002002	1.538718
2457214.586109	0.993347	0.002151	1.551025
2457214.614328	1.000022	0.003338	1.840994
2457214.618786	0.999118	0.005158	1.898912
2457214.624723	1.002451	0.008870	1.982579
