2456927.495001	1.001339	0.001580	1.041437
2456927.497049	1.002547	0.001549	1.044439
2456927.499098	0.996550	0.001527	1.047562
2456927.501146	1.001988	0.001534	1.050807
2456927.503183	1.000270	0.001537	1.054157
2456927.505278	0.999505	0.001519	1.057733
2456927.507442	1.000823	0.001522	1.061567
2456927.509526	1.001492	0.001531	1.065394
2456927.511620	1.000325	0.001526	1.069380
2456927.513785	0.998295	0.001557	1.073644
2456927.515914	1.002322	0.001532	1.077988
2456927.518009	1.000754	0.001509	1.082405
2456927.520127	1.001985	0.001518	1.087021
2456927.522233	0.997395	0.001518	1.091762
2456927.524363	1.002180	0.001519	1.096711
2456927.526469	1.001741	0.001514	1.101762
2456927.528552	1.001954	0.001514	1.106914
2456927.530682	0.999634	0.001526	1.112344
2456927.532788	0.998559	0.001531	1.117880
2456927.534918	1.000196	0.001509	1.123648
2456927.537047	0.999260	0.001513	1.129590
2456927.539154	1.001690	0.001521	1.135643
2456927.541260	0.998968	0.001526	1.141874
2456927.543367	1.000085	0.001526	1.148287
2456927.545461	0.997223	0.001511	1.154848
2456927.547695	0.998914	0.001516	1.162051
2456927.549732	0.999130	0.001509	1.168809
2456927.551780	1.001491	0.001521	1.175792
2456927.553829	1.001438	0.001518	1.182967
2456927.555877	0.995273	0.001509	1.190337
2456927.557926	1.000613	0.001518	1.197908
2456927.560171	1.003092	0.001536	1.206440
2456927.562324	0.999379	0.001537	1.214858
2456927.564419	0.997765	0.001521	1.223277
2456927.566583	0.999927	0.001521	1.232217
2456927.568574	1.001379	0.001531	1.240663
2456927.570946	0.996703	0.001521	1.251016
2456927.573029	0.998125	0.001514	1.260369
2456927.575171	1.001612	0.001524	1.270246
2456927.577219	0.999024	0.001529	1.279952
2456927.579268	0.996806	0.001531	1.289917
2456927.581316	0.995673	0.001524	1.300146
2456927.583365	0.998223	0.001527	1.310647
2456927.585401	0.995704	0.001519	1.321365
2456927.587450	0.995290	0.001531	1.332431
2456927.589499	0.996730	0.001552	1.343791
2456927.591547	0.994938	0.001536	1.355456
2456927.593596	0.997354	0.001542	1.367432
2456927.595632	0.995512	0.001540	1.379660
2456927.597681	0.992348	0.001562	1.392287
2456927.599741	0.994800	0.001565	1.405329
2456927.601778	0.995395	0.001562	1.418574
2456927.603827	0.993821	0.001558	1.432255
2456927.605875	0.997215	0.001555	1.446309
2456927.607924	0.998261	0.001578	1.460749
2456927.609972	0.992222	0.001572	1.475585
2456927.612021	0.996835	0.001570	1.490833
2456927.614081	0.989598	0.001640	1.506593
2456927.616118	0.991890	0.001555	1.522612
2456927.618178	0.994175	0.001576	1.539268
2456927.620226	0.991742	0.001572	1.556300
2456927.622275	0.995395	0.001583	1.573817
2456927.624323	0.996802	0.001581	1.591834
2456927.626360	0.995413	0.001590	1.610264
2456927.628409	0.991438	0.001619	1.629334
2456927.630457	0.989888	0.001598	1.648962
2456927.632506	0.995827	0.001603	1.669167
2456927.634554	0.995542	0.001604	1.689970
2456927.636603	0.988969	0.001594	1.711396
2456927.638651	0.992649	0.001624	1.733466
2456927.640700	0.987609	0.001614	1.756207
2456927.642748	0.995411	0.001617	1.779644
2456927.644797	0.994802	0.001611	1.803806
2456927.646857	0.994817	0.001614	1.828864
2456927.648905	0.998554	0.001627	1.854569
2456927.650942	0.998137	0.001632	1.880938
2456927.652991	0.993939	0.001614	1.908306
2456927.655097	0.994483	0.001626	1.937373
2456927.657146	0.992233	0.001642	1.966581
2456927.659206	0.998083	0.001702	1.996930
2456927.661254	0.990330	0.001647	2.028123
2456927.663303	0.987021	0.001647	2.060372
2456927.665351	0.995462	0.001671	2.093726
2456927.667411	0.996668	0.001675	2.128435
2456927.669460	0.998050	0.001721	2.164164
2456927.671508	0.989500	0.001730	2.201162
2456927.673568	0.988293	0.001719	2.239712
2456927.677677	0.995373	0.001704	2.320885
2456927.679726	0.992702	0.001753	2.363638
2456927.681786	0.998901	0.001750	2.408269
2456927.683834	0.993854	0.001727	2.454363
2456927.685894	0.988129	0.001752	2.502533
