2457043.038195	0.995424	0.002510	1.198720	509.006592
2457043.039023	0.998713	0.002514	1.195701	508.193867
2457043.039870	0.996914	0.002506	1.192651	507.414132
2457043.040723	1.000088	0.002503	1.189613	506.905801
2457043.041553	1.000968	0.002504	1.186688	506.566622
2457043.042404	0.998589	0.002508	1.183727	506.143721
2457043.043239	0.994022	0.002500	1.180854	505.749544
2457043.044084	0.997345	0.002494	1.177977	505.669133
2457043.044921	1.001651	0.002494	1.175164	506.033542
2457043.045753	0.998116	0.002485	1.172396	505.432575
2457043.046582	1.000740	0.002481	1.169672	505.149850
2457043.047425	1.001884	0.002482	1.166933	504.883079
2457043.048268	0.999437	0.002478	1.164226	504.522815
2457043.049113	1.002024	0.002481	1.161543	504.245735
2457043.049939	0.999526	0.002482	1.158953	504.020985
2457043.050781	0.998753	0.002468	1.156340	503.620318
2457043.051635	0.999593	0.002467	1.153723	503.285184
2457043.052473	1.001714	0.002466	1.151187	503.069215
2457043.053303	0.999013	0.002458	1.148702	502.833013
2457043.054155	0.998695	0.002449	1.146181	503.010490
2457043.055888	1.000049	0.002455	1.141150	511.085815
2457043.056734	0.998103	0.002451	1.138738	511.537219
2457043.057563	0.999738	0.002439	1.136405	511.142938
2457043.058394	0.998159	0.002452	1.134092	510.538110
2457043.059214	1.000951	0.002441	1.131837	510.228774
2457043.060040	0.998448	0.002437	1.129595	509.798365
2457043.060877	1.001957	0.002436	1.127346	509.334590
2457043.061718	1.000479	0.002440	1.125119	509.000710
2457043.062559	0.998300	0.002437	1.122915	509.424844
2457043.063385	0.999336	0.002435	1.120780	509.082976
2457043.064214	0.996816	0.002431	1.118661	508.662575
2457043.065037	0.996488	0.002436	1.116586	507.877475
2457043.065862	0.996068	0.002435	1.114530	507.690601
2457043.066703	0.999301	0.002431	1.112460	507.314526
2457043.067545	1.000962	0.002424	1.110416	507.045889
2457043.068384	0.999200	0.002416	1.108402	506.845694
2457043.069218	1.000452	0.002428	1.106429	507.318471
2457043.070059	0.997376	0.002415	1.104462	507.541177
2457043.070886	1.001442	0.002423	1.102556	507.194010
2457043.071722	0.996786	0.002426	1.100652	506.583561
2457043.073451	0.999398	0.002427	1.096793	505.537905
2457043.074286	1.000198	0.002421	1.094968	505.342155
2457043.075125	1.001446	0.002414	1.093158	504.776099
2457043.075966	1.001679	0.002413	1.091369	504.227836
2457043.076791	0.996141	0.002411	1.089636	503.951391
2457043.077623	0.999157	0.002414	1.087914	503.200655
2457043.078457	0.995825	0.002401	1.086212	502.518495
2457043.079290	1.001094	0.002412	1.084533	502.160439
2457043.080112	0.998493	0.002409	1.082900	501.676334
2457043.080943	0.999450	0.002391	1.081274	501.205823
2457043.081768	1.004485	0.002413	1.079680	500.693934
