 2456859.4880425878800452       0.9983622673052983       0.0007173000000000
 2456859.4910155879333615       0.9972094513337588       0.0007098000000000
 2456859.4946905882097781       0.9978338011720936       0.0007034000000000
 2456859.4963095881976187       0.9994659650242876       0.0007045000000000
 2456859.4992075879126787       0.9971422808041860       0.0006934000000000
 2456859.5020765881054103       0.9987460361280605       0.0007163000000000
 2456859.5048295878805220       0.9982193015400713       0.0007172000000000
 2456859.5077815880067647       0.9999655821843734       0.0006944000000000
 2456859.5093985879793763       0.9985228518063618       0.0007059000000000
 2456859.5129745882004499       0.9978681457464453       0.0007049000000000
 2456859.5145925879478455       0.9971111814585327       0.0006972000000000
 2456859.5162115879356861       0.9987249319283626       0.0006977000000000
 2456859.5178285879082978       0.9969910256288466       0.0006949000000000
 2456859.5194465881213546       0.9984709791802535       0.0006964000000000
 2456859.5210645878687501       0.9975228201190710       0.0006985000000000
 2456859.5226825880818069       1.0000000000000000       0.0006986000000000
 2456859.5243005878292024       0.9976911871321259       0.0006969000000000
 2456859.5259185880422592       0.9959415190987321       0.0006996000000000
 2456859.5275375880300999       0.9940042050366421       0.0006987000000000
 2456859.5291565880179405       0.9935908067899928       0.0007042000000000
 2456859.5307745882309973       0.9945823149226921       0.0006980000000000
 2456859.5323925879783928       0.9917717142525339       0.0006979000000000
 2456859.5340105881914496       0.9929832176612831       0.0006984000000000
 2456859.5356305879540741       0.9933271579192247       0.0006969000000000
 2456859.5372475879266858       0.9924173909527113       0.0006900000000000
 2456859.5388665879145265       0.9929365799763415       0.0006958000000000
 2456859.5404855879023671       0.9887399180459795       0.0006949000000000
 2456859.5421025878749788       0.9903386826263190       0.0006926000000000
 2456859.5437235878780484       0.9910393019610313       0.0006910000000000
 2456859.5453435881063342       0.9917306241223739       0.0006927000000000
 2456859.5469645881094038       0.9915727769546588       0.0006874000000000
 2456859.5485835880972445       0.9914313305996135       0.0006907000000000
 2456859.5502085881307721       0.9917683281419253       0.0006942000000000
 2456859.5518315881490707       0.9897207492619930       0.0006939000000000
 2456859.5555365881882608       0.9912038326992280       0.0006976000000000
 2456859.5571695878170431       0.9949868518155658       0.0006983000000000
 2456859.5587885878048837       0.9907932426651680       0.0006988000000000
 2456859.5604075877927244       0.9897220278512998       0.0006961000000000
 2456859.5639365878887475       0.9896045871705742       0.0006906000000000
 2456859.5655695879831910       0.9897748167633293       0.0006912000000000
 2456859.5671875881962478       0.9891942019947496       0.0006905000000000
 2456859.5688055879436433       0.9897599296402916       0.0006894000000000
 2456859.5704265879467130       0.9886621868257720       0.0006906000000000
 2456859.5720435879193246       0.9885789883352221       0.0006885000000000
 2456859.5736625879071653       0.9896352701739273       0.0006923000000000
 2456859.5752835869789124       0.9893515799160102       0.0006911000000000
 2456859.5769005869515240       0.9900072858041105       0.0006912000000000
 2456859.5785185871645808       0.9903361238589899       0.0006901000000000
 2456859.5801385869272053       0.9887707567693873       0.0006898000000000
 2456859.5817565871402621       0.9887063432494440       0.0006924000000000
 2456859.5833745868876576       0.9877227785945327       0.0006941000000000
 2456859.5849945871159434       0.9908364883577342       0.0006963000000000
 2456859.5866125868633389       0.9898846047807420       0.0006964000000000
 2456859.5882315868511796       0.9886953951922793       0.0007010000000000
 2456859.5898485868237913       0.9933968219024618       0.0007042000000000
 2456859.5914675868116319       0.9899094503447621       0.0007026000000000
 2456859.5930865867994726       0.9897010226644986       0.0006981000000000
 2456859.5947045870125294       0.9917529535145854       0.0007125000000000
 2456859.5963225872255862       0.9920562802877158       0.0007066000000000
 2456859.5979415872134268       0.9909602015559863       0.0007080000000000
 2456859.5995615869760513       0.9899587779414758       0.0007161000000000
 2456859.6011795871891081       0.9925625497157488       0.0007198000000000
 2456859.6027975869365036       0.9916935620996219       0.0007202000000000
 2456859.6044175871647894       0.9925608095167506       0.0007275000000000
 2456859.6060345871374011       0.9916627238900685       0.0007359000000000
 2456859.6076545869000256       0.9926125588408391       0.0007281000000000
 2456859.6092725871130824       0.9920660754230383       0.0007193000000000
 2456859.6108915871009231       0.9928093224473739       0.0007348000000000
 2456859.6125115868635476       0.9951959314821870       0.0007356000000000
 2456859.6141295870766044       0.9980691726417817       0.0007441000000000
 2456859.6157485870644450       0.9968334465164511       0.0007390000000000
 2456859.6173675879836082       0.9983803237136946       0.0007408000000000
 2456859.6189855867996812       0.9984364296340760       0.0007391000000000
 2456859.6206045867875218       0.9981274715553952       0.0007382000000000
 2456859.6222225870005786       0.9974307779767158       0.0007469000000000
 2456859.6238405872136354       0.9990718714104005       0.0007512000000000
 2456859.6254605869762599       0.9976601627569509       0.0007464000000000
 2456859.6270785871893167       0.9986436526630160       0.0007485000000000
 2456859.6286975871771574       0.9973182219604411       0.0007384000000000
 2456859.6303155869245529       0.9996834560416932       0.0007468000000000
 2456859.6319345869123936       0.9980129952301018       0.0007578000000000
 2456859.6335525871254504       0.9974965872447110       0.0007537000000000
 2456859.6351705868728459       0.9984772442924454       0.0007681000000000
 2456859.6367875868454576       0.9979818687773714       0.0007433000000000
