#Mass          	Status    Reason                                            Runtime                  
			
00010          	FAILED    min_timestep_limit                                28:32:34                 
00015          	OK        central_H1_mass_fraction_below_1e-4               3:47:18                  
00020          	OK        central_H1_mass_fraction_below_1e-4               1:48:59                  
00025          	OK        central_H1_mass_fraction_below_1e-4               2:03:38                  
00030_PT       	OK        central_H1_mass_fraction_below_1e-4               0:37:46                  
00030_tau100   	OK        central_H1_mass_fraction_below_1e-4               1:08:38                  
00031_PT       	OK        central_H1_mass_fraction_below_1e-4               0:30:51                  
00031_tau100   	OK        central_H1_mass_fraction_below_1e-4               6:43:03                  
00032_PT       	OK        central_H1_mass_fraction_below_1e-4               0:31:59                  
00032_tau100   	OK        central_H1_mass_fraction_below_1e-4               11:46:43                 
00033_PT       	OK        central_H1_mass_fraction_below_1e-4               0:28:18                  
00033_tau100   	OK        central_H1_mass_fraction_below_1e-4               10:18:37                 
00034_PT       	OK        central_H1_mass_fraction_below_1e-4               0:43:00                  
00034_tau100   	OK        central_H1_mass_fraction_below_1e-4               19:29:47                 
00035_PT       	OK        central_H1_mass_fraction_below_1e-4               0:38:22                  
00035_tau100   	FAILED    need_more_time                                    exceeded_req_time        
00036_PT       	OK        central_H1_mass_fraction_below_1e-4               0:37:03                  
00036_tau100   	OK        central_H1_mass_fraction_below_1e-4               0:31:35                  
00037_PT       	OK        central_H1_mass_fraction_below_1e-4               0:35:55                  
00037_tau100   	OK        central_H1_mass_fraction_below_1e-4               0:32:46                  
00038_PT       	OK        central_H1_mass_fraction_below_1e-4               1:12:56                  
00038_tau100   	OK        central_H1_mass_fraction_below_1e-4               0:50:38                  
00039_PT       	OK        central_H1_mass_fraction_below_1e-4               0:38:34                  
00039_tau100   	OK        central_H1_mass_fraction_below_1e-4               0:29:57                  
00040_PT       	OK        central_H1_mass_fraction_below_1e-4               0:32:31                  
00040_tau100   	OK        central_H1_mass_fraction_below_1e-4               0:56:57                  
00045_PT       	OK        central_H1_mass_fraction_below_1e-4               0:29:50                  
00045_tau100   	OK        central_H1_mass_fraction_below_1e-4               1:01:09                  
00050_PT       	OK        central_H1_mass_fraction_below_1e-4               0:28:05                  
00050_tau100   	OK        central_H1_mass_fraction_below_1e-4               0:27:18                  
00055_PT       	OK        central_H1_mass_fraction_below_1e-4               0:28:32                  
00055_tau100   	OK        central_H1_mass_fraction_below_1e-4               0:40:42                  
00060          	OK        gamma_center_limit                                15:37:43                 
00065          	OK        gamma_center_limit                                9:49:20                  
00070          	OK        gamma_center_limit                                9:06:08                  
