2457582.61040000 0.99980185 0.00005500
2457582.63080000 0.99989078 0.00005500
2457582.65120000 0.99978283 0.00005500
2457582.67170000 1.00004736 0.00005500
2457582.69210000 1.00005558 0.00005500
2457582.71250000 1.00004207 0.00005500
2457582.73300000 1.00014376 0.00005500
2457582.75340000 1.00011211 0.00005500
2457582.77380000 1.00018523 0.00005500
2457582.79430000 1.00011963 0.00005500
2457582.81470000 1.00023481 0.00005500
2457582.83510000 1.00019406 0.00005500
2457582.91690000 0.99995424 0.00005500
2457582.93730000 1.00000862 0.00005500
2457582.95770000 0.99996875 0.00005500
2457582.97820000 0.99984296 0.00005500
2457582.99860000 0.99986218 0.00005500
2457583.01900000 0.99992529 0.00005500
2457583.03950000 0.99996736 0.00005500
2457583.05990000 0.99997388 0.00005500
2457583.08030000 0.99993382 0.00005500
2457583.10080000 0.99989655 0.00005500
2457583.12120000 0.99996367 0.00005500
2457583.14160000 0.99997666 0.00005500
2457583.16200000 0.99998229 0.00005500
2457583.18250000 1.00001681 0.00005500
2457583.20290000 0.99999516 0.00005500
2457583.22330000 1.00000108 0.00005500
2457583.24380000 0.99997523 0.00005500
2457583.26420000 0.99995188 0.00005500
2457583.28460000 0.99999611 0.00005500
2457583.30510000 0.99988418 0.00005500
2457583.32550000 0.99985914 0.00005500
2457583.34590000 0.99993099 0.00005500
2457583.36640000 0.99989719 0.00005500
2457583.38680000 1.00002097 0.00005500
2457583.40720000 1.00004474 0.00005500
2457583.42770000 1.00009931 0.00005500
2457583.44810000 1.00012185 0.00005500
2457583.46850000 1.00012883 0.00005500
2457583.48900000 1.00010677 0.00005500
2457583.50940000 1.00007143 0.00005500
2457583.52980000 1.00004576 0.00005500
2457583.55030000 0.99999313 0.00005500
2457583.57070000 1.00010483 0.00005500
2457583.59110000 1.00014467 0.00005500
2457583.65240000 0.99994907 0.00005500
2457583.67280000 0.99994099 0.00005500
2457583.69330000 0.99997189 0.00005500
2457583.71370000 0.99995932 0.00005500
2457583.73410000 0.99991244 0.00005500
2457583.75460000 0.99998528 0.00005500
2457583.77500000 0.99999413 0.00005500
2457583.79540000 0.99996937 0.00005500
2457583.81590000 0.99996249 0.00005500
2457583.83630000 1.00007112 0.00005500
2457583.85670000 0.99999086 0.00005500
2457583.87720000 0.99998090 0.00005500
2457583.89760000 1.00003723 0.00005500
2457583.91800000 0.99998130 0.00005500
2457583.93850000 0.99994442 0.00005500
2457583.95890000 0.99997940 0.00005500
2457583.97930000 1.00001252 0.00005500
2457583.99980000 1.00001224 0.00005500
2457584.02020000 0.99998741 0.00005500
2457584.04060000 1.00002858 0.00005500
2457584.06110000 0.99998779 0.00005500
2457584.08150000 1.00011298 0.00005500
2457584.10190000 1.00005778 0.00005500
2457584.14280000 1.00000263 0.00005500
2457584.16320000 0.99998429 0.00005500
2457584.18360000 1.00000911 0.00005500
2457584.20410000 1.00001119 0.00005500
2457584.22450000 1.00001013 0.00005500
2457584.24490000 0.99997112 0.00005500
2457584.26540000 1.00006537 0.00005500
2457584.28580000 1.00001016 0.00005500
2457584.30620000 1.00003329 0.00005500
2457584.32670000 1.00002925 0.00005500
2457584.34710000 1.00002686 0.00005500
2457584.36750000 1.00006906 0.00005500
2457584.38800000 1.00002709 0.00005500
2457584.40840000 1.00001167 0.00005500
2457584.42880000 1.00001697 0.00005500
2457584.44930000 1.00001927 0.00005500
2457584.46970000 0.99998467 0.00005500
2457584.49010000 0.99998507 0.00005500
2457584.51060000 0.99998317 0.00005500
2457584.53100000 1.00002297 0.00005500
2457584.55140000 0.99995690 0.00005500
2457584.57180000 0.99998335 0.00005500
2457584.59230000 1.00001539 0.00005500
2457584.61270000 1.00001444 0.00005500
2457584.63310000 1.00003730 0.00005500
2457584.65360000 0.99993755 0.00005500
2457584.67400000 0.99992521 0.00005500
2457584.69440000 0.99995146 0.00005500
2457584.71490000 1.00002673 0.00005500
2457584.73530000 0.99994581 0.00005500
2457584.75570000 1.00002029 0.00005500
2457584.77620000 0.99987712 0.00005500
2457584.79660000 0.99990626 0.00005500
2457584.81700000 0.99994585 0.00005500
2457584.83750000 0.99991986 0.00005500
2457584.85790000 0.99989341 0.00005500
2457584.87830000 0.99990999 0.00005500
2457584.89880000 0.99993680 0.00005500
2457584.91920000 0.99988445 0.00005500
2457584.93960000 0.99977320 0.00005500
2457584.96010000 0.99994541 0.00005500
2457584.98050000 0.99998376 0.00005500
2457585.00090000 1.00005617 0.00005500
2457585.02140000 1.00004818 0.00005500
2457585.04180000 1.00003813 0.00005500
2457585.06220000 0.99987523 0.00005500
2457585.08260000 1.00008787 0.00005500
2457585.12350000 1.00003674 0.00005500
2457585.14390000 1.00006836 0.00005500
2457585.16440000 1.00008987 0.00005500
2457585.18480000 1.00003922 0.00005500
2457585.20520000 1.00012948 0.00005500
2457585.22570000 1.00010991 0.00005500
2457585.24610000 1.00012814 0.00005500
2457585.26650000 1.00012340 0.00005500
2457585.28700000 1.00007186 0.00005500
2457585.30740000 1.00010054 0.00005500
2457585.32780000 1.00008008 0.00005500
2457585.34830000 1.00001863 0.00005500
2457585.36870000 1.00002762 0.00005500
2457585.38910000 1.00004097 0.00005500
2457585.40960000 0.99992697 0.00005500
2457585.43000000 0.99992491 0.00005500
2457585.45040000 0.99991301 0.00005500
2457585.47090000 1.00002088 0.00005500
2457585.49130000 1.00000060 0.00005500
2457585.51170000 0.99993857 0.00005500
2457585.53210000 1.00001230 0.00005500
2457585.55260000 1.00003549 0.00005500
2457585.57300000 1.00002415 0.00005500
2457585.61390000 1.00006154 0.00005500
2457585.63430000 1.00010311 0.00005500
2457585.65470000 1.00006552 0.00005500
2457585.67520000 1.00011390 0.00005500
2457585.69560000 1.00008194 0.00005500
2457585.71600000 1.00006590 0.00005500
2457585.73650000 1.00008234 0.00005500
2457585.75690000 1.00004847 0.00005500
2457585.77730000 0.99999572 0.00005500
2457585.79780000 0.99994911 0.00005500
2457585.81820000 1.00002373 0.00005500
2457585.83860000 0.99994706 0.00005500
2457585.85910000 0.99994820 0.00005500
2457585.87950000 0.99989432 0.00005500
2457585.89990000 0.99986329 0.00005500
2457585.92040000 0.99992873 0.00005500
2457585.94080000 0.99993653 0.00005500
2457585.96120000 0.99989031 0.00005500
2457585.98170000 0.99983093 0.00005500
2457586.00210000 0.99999781 0.00005500
2457586.02250000 0.99990556 0.00005500
2457586.04290000 0.99998403 0.00005500
2457586.06340000 1.00000648 0.00005500
2457586.12470000 1.00005545 0.00005500
2457586.14510000 1.00000781 0.00005500
2457586.16550000 1.00003351 0.00005500
2457586.18600000 1.00006137 0.00005500
