#Mass          	Status    Reason                                            Runtime                  
			
00010          	OK        central_H1_mass_fraction_below_1e-4               3:05:07                  
00015          	OK        central_H1_mass_fraction_below_1e-4               1:43:49                  
00020          	OK        central_H1_mass_fraction_below_1e-4               1:28:03                  
00025          	OK        central_H1_mass_fraction_below_1e-4               1:04:49                  
00030_PT       	FAILED    min_timestep_limit                                1:35:15                  
00030_tau100   	OK        central_H1_mass_fraction_below_1e-4               0:26:53                  
00031_PT       	FAILED    min_timestep_limit                                1:07:57                  
00031_tau100   	OK        central_H1_mass_fraction_below_1e-4               0:30:35                  
00032_PT       	FAILED    min_timestep_limit                                2:19:34                  
00032_tau100   	OK        central_H1_mass_fraction_below_1e-4               0:39:43                  
00033_PT       	FAILED    min_timestep_limit                                1:29:16                  
00033_tau100   	OK        central_H1_mass_fraction_below_1e-4               0:36:40                  
00034_PT       	FAILED    min_timestep_limit                                15:56:53                 
00034_tau100   	OK        central_H1_mass_fraction_below_1e-4               0:36:51                  
00035_PT       	FAILED    min_timestep_limit                                18:36:48                 
00035_tau100   	OK        central_H1_mass_fraction_below_1e-4               0:30:44                  
00036_PT       	FAILED    need_more_time                                    exceeded_req_time        
00036_tau100   	OK        central_H1_mass_fraction_below_1e-4               0:35:50                  
00037_PT       	OK        central_H1_mass_fraction_below_1e-4               2:36:02                  
00037_tau100   	OK        central_H1_mass_fraction_below_1e-4               0:30:12                  
00038_PT       	OK        central_H1_mass_fraction_below_1e-4               0:48:19                  
00038_tau100   	OK        central_H1_mass_fraction_below_1e-4               0:30:24                  
00039_PT       	OK        central_H1_mass_fraction_below_1e-4               0:37:50                  
00039_tau100   	OK        central_H1_mass_fraction_below_1e-4               0:24:43                  
00040_PT       	OK        central_H1_mass_fraction_below_1e-4               0:35:14                  
00040_tau100   	OK        central_H1_mass_fraction_below_1e-4               0:29:16                  
00045_PT       	OK        central_H1_mass_fraction_below_1e-4               0:54:27                  
00045_tau100   	OK        central_H1_mass_fraction_below_1e-4               0:26:20                  
00050_PT       	OK        central_H1_mass_fraction_below_1e-4               1:27:42                  
00050_tau100   	OK        central_H1_mass_fraction_below_1e-4               0:35:09                  
00055_PT       	OK        central_H1_mass_fraction_below_1e-4               0:20:36                  
00055_tau100   	OK        central_H1_mass_fraction_below_1e-4               0:32:58                  
00060          	FAILED    need_more_time                                    exceeded_req_time        
00065          	FAILED    min_timestep_limit                                46:23:24                 
00070          	OK        gamma_center_limit                                45:21:27                 
00075          	OK        gamma_center_limit                                42:55:07                 
00080          	OK        gamma_center_limit                                45:03:50                 
00085          	OK        gamma_center_limit                                44:14:49                 
