2457166.742464	1.003457	0.002365	3322043.381792	587.576296
2457166.745786	0.999393	0.002297	3401136.434723	574.788026
2457166.749096	1.000406	0.002317	3435030.872330	570.028500
2457166.752442	1.000831	0.002278	3466292.542767	560.360248
2457166.755752	1.001690	0.002239	3493172.411732	554.926999
2457166.759063	0.996767	0.002307	3457087.975656	553.424361
2457166.762373	1.002076	0.002230	3473228.857165	548.548481
2457166.765684	1.000522	0.002249	3471376.455344	545.129952
2457166.768994	0.997781	0.002191	3534933.416447	536.695449
2457166.772304	0.999451	0.002201	3539732.101064	518.848412
2457166.775614	0.997067	0.002172	3553925.177828	514.341067
2457166.778914	0.989180	0.002153	3574738.446662	505.683317
2457166.782224	0.986661	0.002153	3573369.714782	498.009393
2457166.785534	0.988920	0.002114	3606068.600623	485.491446
2457166.788845	0.989460	0.002104	3614299.435387	475.808214
2457166.792143	0.986593	0.002095	3641136.574509	470.593277
2457166.807607	0.989479	0.002104	3548185.177092	430.254789
2457166.810918	0.984325	0.002037	3641743.294106	431.666981
2457166.814229	0.986950	0.002056	3610808.033892	431.163174
2457166.817539	0.984537	0.002017	3709607.524543	422.005417
2457166.820849	0.987578	0.002027	3718933.475896	418.407262
2457166.824149	0.986342	0.002017	3727229.604466	411.852009
2457166.827459	0.985338	0.001979	3759925.083081	406.881625
2457166.830769	0.986564	0.001979	3768468.914478	398.363783
2457166.834079	0.981998	0.001960	3780964.032946	402.740001
2457166.837378	0.986120	0.001960	3791011.308390	397.831209
2457166.840689	0.986159	0.001960	3794603.461498	398.828577
2457166.843999	0.985956	0.001969	3786723.168606	410.663381
2457166.847298	0.986555	0.001988	3769580.104268	424.670021
2457166.850608	0.986468	0.002008	3791533.287451	449.352913
2457166.853908	0.985020	0.002056	3782555.813886	505.492033
2457166.857218	0.984807	0.002133	3792968.698584	609.302092
2457166.860516	0.989837	0.002278	3785254.269280	807.594353
2457166.863826	0.988813	0.002529	3785419.970945	1184.667944
2457166.867125	0.996294	0.002963	3798145.271779	1923.690339
2457166.870425	0.997076	0.003726	3801571.212825	3539.138804
