2457166.744119	1.001417	0.002112	3688450.120050	265.052361	3.107706	6.919481
2457166.747430	1.003798	0.002099	3731708.537514	263.978324	2.995211	7.014098
2457166.750752	0.996480	0.002058	3754971.075643	260.039433	2.889854	6.765175
2457166.754086	1.000300	0.002072	3785012.006893	264.268001	2.791029	6.503284
2457166.757407	1.001215	0.002058	3795737.606984	257.668349	2.698818	6.744303
2457166.760706	0.999009	0.002072	3793839.749313	265.096322	2.612917	6.719547
2457166.764016	1.002036	0.002058	3782765.272986	257.139496	2.531919	6.957908
2457166.767327	1.000112	0.002045	3803684.075834	250.667296	2.455712	6.985835
2457166.770638	1.002614	0.002072	3790514.331316	252.598536	2.383918	7.550190
2457166.773948	0.996789	0.002018	3838817.611608	238.108143	2.316196	7.064585
2457166.777258	0.993507	0.002031	3847604.457060	243.684273	2.252238	6.767815
2457166.780558	0.993076	0.002018	3837838.332576	231.883471	2.191974	7.145836
2457166.783868	0.991448	0.002005	3858817.269689	239.759065	2.134728	6.718304
2457166.787178	0.989834	0.002018	3857144.911296	238.249148	2.080491	6.877069
2457166.790477	0.987210	0.002018	3851900.922437	241.436212	2.029229	7.216395
2457166.809252	0.983686	0.002045	3766509.684447	250.692399	1.782175	8.080437
2457166.812562	0.981251	0.002018	3821003.594987	244.727886	1.745287	8.224369
2457166.815872	0.986444	0.001991	3908442.733372	238.479730	1.710099	7.206928
2457166.819182	0.986659	0.001991	3898850.033090	226.075962	1.676511	7.508781
2457166.822492	0.985125	0.001964	3932079.316865	230.076880	1.644434	7.174839
2457166.825792	0.983444	0.001951	3963683.613396	212.642564	1.613889	6.679981
2457166.829114	0.983861	0.001937	3984584.559397	205.457272	1.584483	6.498008
2457166.832412	0.989013	0.001937	3988211.096220	206.187633	1.556554	6.608949
2457166.835723	0.985462	0.001924	3989400.223403	199.768940	1.529735	6.620519
2457166.839022	0.986686	0.001937	4006852.057067	199.759130	1.504151	6.433596
2457166.842332	0.985556	0.001937	4005839.721051	205.209196	1.479564	6.503303
2457166.845643	0.985677	0.001937	4007613.515687	216.917729	1.456014	6.467082
2457166.848941	0.984345	0.001964	3974946.593753	235.548007	1.433526	7.129103
2457166.852251	0.984210	0.001991	3990233.778653	265.454105	1.411896	6.927524
2457166.855551	0.986686	0.002005	3983069.005135	310.223558	1.391230	7.021092
2457166.858861	0.985973	0.002099	3993645.355667	400.509717	1.371344	6.923732
2457166.862160	0.989296	0.002220	3985649.159769	577.143057	1.352339	6.986845
2457166.865470	0.985704	0.002448	3990650.918626	931.235521	1.334043	7.008072
2457166.868770	0.993426	0.002946	4002971.144059	1713.602106	1.316553	6.956695
2457166.872080	0.995632	0.003780	4027887.878236	3591.799882	1.299714	6.706239
