2458601.748562 1.007994 0.005556
2458601.749951 1.003015 0.005570
2458601.751340 0.997474 0.005549
2458601.752729 1.012404 0.005567
2458601.754118 1.002331 0.005556
2458601.755507 1.002200 0.005559
2458601.756896 1.003212 0.005573
2458601.758285 0.997597 0.005556
2458601.759674 0.995756 0.005552
2458601.761062 1.006547 0.005566
2458601.762451 1.008624 0.005556
2458601.763840 1.011405 0.005558
2458601.765229 1.003342 0.005555
2458601.766618 1.007020 0.005559
2458601.768007 1.003458 0.005552
2458601.769396 1.000734 0.005557
2458601.770785 0.999221 0.005552
2458601.772173 0.994692 0.005553
2458601.773562 0.998339 0.005553
2458601.774951 1.003461 0.005553
2458601.776340 1.001697 0.005557
2458601.777729 0.990996 0.005553
2458601.779118 1.008354 0.005558
2458601.780507 0.995834 0.005554
2458601.781896 0.998650 0.005555
2458601.783285 1.005212 0.005551
2458601.784673 0.995397 0.005539
2458601.786062 1.002395 0.005558
2458601.787451 0.995290 0.005550
2458601.788840 1.011183 0.005560
2458601.790229 1.001263 0.005547
2458601.791618 1.003718 0.005562
2458601.793007 1.002236 0.005554
2458601.794396 0.994322 0.005546
2458601.795785 0.999311 0.005544
2458601.797173 0.995949 0.005543
2458601.798562 1.015743 0.005555
2458601.799951 1.005268 0.005549
2458601.801340 1.004710 0.005544
2458601.802729 1.001886 0.005548
2458601.804118 1.001051 0.005547
2458601.805507 1.004089 0.005550
2458601.806896 0.992100 0.005566
2458601.808285 0.997126 0.005543
2458601.809673 0.995711 0.005539
2458601.811062 0.993283 0.005541
2458601.812451 0.997976 0.005537
2458601.813840 1.002311 0.005539
2458601.815229 1.003187 0.005547
2458601.816618 0.996154 0.005543
2458601.818007 0.992785 0.005536
2458601.819396 0.995027 0.005532
2458601.820784 1.000610 0.005546
2458601.822173 0.999247 0.005539
2458601.823562 1.001412 0.005545
2458601.824951 1.008894 0.005542
2458601.826340 0.998704 0.005543
2458601.827729 1.000075 0.005539
2458601.829118 1.004832 0.005541
2458601.830507 0.999216 0.005534
2458601.831896 0.989979 0.005529
2458601.833284 1.007699 0.005537
2458601.834673 1.001576 0.005541
2458601.836062 0.999158 0.005557
2458601.837451 0.994714 0.005528
2458601.838840 1.003979 0.005541
2458601.840229 1.006952 0.005545
2458601.841618 1.000194 0.005540
2458601.843007 0.999743 0.005529
2458601.844396 0.996199 0.005529
2458601.845784 1.003070 0.005538
2458601.847173 0.996149 0.005517
2458601.848562 1.007251 0.005541
2458601.849951 0.994991 0.005533
2458601.851340 0.995566 0.005534
2458601.852729 1.004527 0.005524
2458601.854118 0.998831 0.005527
2458601.855507 1.009039 0.005537
2458601.856895 1.003593 0.005537
2458601.858284 1.003214 0.005524
2458601.859673 1.000243 0.005525
2458601.861062 1.002375 0.005528
2458601.862451 0.998562 0.005526
2458601.863840 0.998841 0.005527
2458601.865229 1.002184 0.005520
2458601.866618 0.996721 0.005524
2458601.868007 1.001121 0.005521
2458601.869395 0.999859 0.005520
2458601.870784 1.003015 0.005528
2458601.872173 1.010550 0.005528
2458601.873562 1.000499 0.005518
2458601.874951 1.007372 0.005529
2458601.876340 1.000484 0.005524
2458601.877729 1.002895 0.005530
2458601.879118 1.000679 0.005537
2458601.880507 1.004919 0.005528
2458601.881895 1.000976 0.005514
2458601.883284 0.988802 0.005522
2458601.884673 1.001554 0.005520
2458601.886062 1.006061 0.005515
2458601.887451 0.992801 0.005518
2458601.888840 1.000249 0.005513
2458601.890229 1.001204 0.005514
2458601.891618 1.001615 0.005523
2458601.893006 1.002068 0.005527
2458601.894395 0.990565 0.005511
2458601.895784 0.993341 0.005522
2458601.897173 0.992973 0.005517
2458601.898562 1.007075 0.005521
2458601.899951 0.994698 0.005513
2458601.901340 0.992855 0.005518
2458601.902729 0.998790 0.005509
2458601.904118 0.999891 0.005521
2458601.905506 0.998713 0.005539
2458601.906895 0.997222 0.005515
2458601.908284 0.990511 0.005524
2458601.909673 1.001268 0.005514
2458601.911062 0.997466 0.005510
2458601.912451 0.997336 0.005508
2458601.913840 0.995184 0.005510
2458601.915229 0.996459 0.005513
2458601.916618 0.991463 0.005513
2458601.918006 0.984025 0.005498
2458601.919395 1.000414 0.005516
2458601.920784 0.997243 0.005514
2458601.922173 0.996835 0.005525
2458601.923562 0.996579 0.005514
2458601.924951 1.001925 0.005520
2458601.926340 0.997817 0.005512
2458601.927729 0.990260 0.005509
2458601.929117 0.997491 0.005501
2458601.930506 1.003359 0.005520
2458601.931895 1.000772 0.005512
2458601.933284 1.002414 0.005528
2458601.934673 0.995833 0.005518
2458601.936062 0.993275 0.005526
2458601.937451 0.997129 0.005508
2458601.938840 0.983949 0.005506
2458601.940229 0.992944 0.005509
2458601.941617 0.998517 0.005510
2458601.943006 0.992056 0.005502
2458601.944395 0.987378 0.005505
2458601.945784 0.994335 0.005510
2458601.947173 1.003032 0.005513
2458601.948562 0.994734 0.005502
2458601.949951 0.993325 0.005509
2458601.951340 1.001422 0.005509
2458601.952729 0.992655 0.005506
2458601.954117 0.998597 0.005506
2458601.955506 0.993827 0.005500
2458601.956895 0.998340 0.005510
2458601.958284 0.990993 0.005500
2458601.959673 1.008317 0.005511
2458601.961062 1.000696 0.005496
2458601.962451 0.990866 0.005505
2458601.963840 0.997569 0.005508
2458601.965229 0.995059 0.005512
2458601.966617 0.992286 0.005502
2458601.968006 0.992820 0.005503
2458601.969395 1.001019 0.005526
2458601.970784 0.992542 0.005496
2458601.972173 0.996777 0.005501
2458601.973562 0.998801 0.005495
2458601.974951 0.981592 0.005494
2458601.976340 1.001507 0.005503
2458601.977728 0.998318 0.005516
2458601.979117 0.996600 0.005526
2458601.980506 1.004085 0.005499
2458601.981895 1.007744 0.005507
2458601.983284 1.000018 0.005508
2458601.984673 1.003633 0.005503
2458601.986062 0.996657 0.005495
2458601.987451 1.003224 0.005516
2458601.988840 1.003523 0.005502
2458601.990228 0.997349 0.005503
2458601.991617 1.007185 0.005509
2458601.993006 0.993470 0.005492
2458601.994395 0.998421 0.005504
2458601.995784 0.999207 0.005505
2458601.997173 1.004080 0.005506
2458601.998562 1.001018 0.005506
2458601.999951 0.995866 0.005511
2458602.001340 1.002918 0.005496
2458602.002728 0.995561 0.005496
2458602.004117 1.009878 0.005497
2458602.005506 1.000620 0.005494
2458602.006895 1.002521 0.005513
2458602.008284 1.007047 0.005499
2458602.009673 1.001852 0.005504
2458602.011062 1.000693 0.005517
2458602.012451 0.998564 0.005494
2458602.013839 1.005616 0.005498
2458602.015228 1.002788 0.005502
2458602.016617 1.003502 0.005515
2458602.018006 0.995860 0.005496
2458602.019395 1.002190 0.005512
2458602.020784 1.004686 0.005513
2458602.022173 1.001085 0.005500
2458602.023562 1.003367 0.005502
2458602.024951 1.000783 0.005499
2458602.026339 1.002214 0.005497
2458602.027728 0.990334 0.005491
2458602.029117 1.002827 0.005495
2458602.030506 1.000608 0.005491
2458602.031895 1.004965 0.005493
2458602.033284 0.999376 0.005489
2458602.034673 1.004742 0.005502
2458602.036062 1.005251 0.005482
2458602.037451 1.002001 0.005490
2458602.038839 1.001384 0.005490
2458602.040228 1.001683 0.005486
2458602.041617 0.991413 0.005495
2458602.043006 0.988229 0.005490
2458602.044395 1.002705 0.005510
2458602.045784 1.003058 0.005488
2458602.047173 1.006308 0.005486
2458602.048562 1.000415 0.005489
2458602.049950 1.009130 0.005499
2458602.051339 0.993559 0.005494
2458602.052728 1.003785 0.005487
2458602.054117 0.994782 0.005486
2458602.055506 0.994014 0.005488
2458602.056895 1.009822 0.005485
2458602.058284 0.995393 0.005491
2458602.059673 1.001064 0.005474
2458602.061062 1.001052 0.005482
2458602.062450 1.000565 0.005482
2458602.063839 1.004750 0.005484
2458602.065228 0.997524 0.005491
2458602.066617 0.999729 0.005486
2458602.068006 0.997360 0.005482
2458602.069395 0.999297 0.005490
2458602.070784 1.003796 0.005491
2458602.072173 1.002592 0.005500
2458602.073562 0.998210 0.005489
2458602.074950 0.994730 0.005480
2458602.076339 0.994820 0.005484
2458602.077728 0.990013 0.005480
2458602.079117 1.000013 0.005478
2458602.080506 0.997684 0.005492
2458602.081895 0.992524 0.005469
2458602.083284 1.000006 0.005479
2458602.084673 1.003286 0.005480
2458602.086061 0.996913 0.005479
2458602.087450 1.003354 0.005483
2458602.088839 0.996682 0.005480
2458602.090228 1.000053 0.005482
2458602.091617 1.005871 0.005486
2458602.093006 0.996127 0.005467
2458602.094395 0.996433 0.005472
2458602.095784 0.993182 0.005479
2458602.097173 1.000701 0.005478
2458602.098561 1.001414 0.005474
2458602.099950 0.996473 0.005486
2458602.101339 1.000215 0.005476
2458602.102728 1.003518 0.005487
2458602.104117 0.998808 0.005484
2458602.105506 0.997315 0.005512
2458602.106895 0.997816 0.005467
2458602.108284 1.004377 0.005478
2458602.109673 1.006261 0.005473
2458602.111061 0.998064 0.005494
2458602.112450 1.000904 0.005473
2458602.113839 0.996467 0.005495
2458602.115228 0.990563 0.005482
2458602.116617 0.993337 0.005466
2458602.118006 1.002530 0.005478
2458602.119395 1.004647 0.005481
2458604.934658 0.997471 0.005325
2458604.936047 1.004408 0.005328
2458604.937436 0.998164 0.005317
2458604.938825 0.994934 0.005317
2458604.940214 0.998805 0.005335
2458604.941602 0.997741 0.005321
2458604.942991 1.014591 0.005326
2458604.944380 1.003279 0.005328
2458604.945769 0.992020 0.005315
2458604.947158 1.000595 0.005337
2458604.948547 0.996443 0.005316
