2458385.952203 1.000686 0.000538
2458385.953591 0.999295 0.000538
2458385.954980 1.000579 0.000538
2458385.956369 1.000556 0.000538
2458385.957758 0.999945 0.000538
2458385.959147 1.000060 0.000538
2458385.960536 1.000158 0.000538
2458385.961925 0.999314 0.000538
2458385.963314 0.999839 0.000538
2458385.964703 0.999222 0.000538
2458385.966091 0.999781 0.000538
2458385.967480 0.999865 0.000538
2458385.968869 1.000348 0.000538
2458385.970258 0.999320 0.000538
2458385.971647 0.999133 0.000538
2458385.973036 0.999331 0.000538
2458385.974425 1.000181 0.000538
2458385.975814 1.000386 0.000538
2458385.977202 1.000132 0.000538
2458385.978591 1.000718 0.000538
2458385.979980 1.000068 0.000538
2458385.981369 1.000538 0.000538
2458385.982758 1.000256 0.000538
2458385.984147 0.999815 0.000538
2458385.985536 0.999778 0.000538
2458385.986925 0.999582 0.000538
2458385.988314 0.998407 0.000538
2458385.989702 0.999888 0.000538
2458385.991091 0.999707 0.000538
2458385.992480 1.000273 0.000538
2458385.993869 0.998761 0.000538
2458385.995258 0.999736 0.000538
2458385.996647 0.998699 0.000538
2458385.998036 0.999964 0.000538
2458385.999425 1.000184 0.000538
2458386.000813 1.000234 0.000538
2458386.002202 1.000525 0.000538
2458386.003591 1.000949 0.000538
2458386.004980 1.000376 0.000538
2458386.006369 1.000558 0.000538
2458386.007758 1.000609 0.000538
2458386.009147 1.000943 0.000538
2458386.010536 1.000049 0.000538
2458386.011925 0.999211 0.000538
2458386.013313 1.000234 0.000538
2458386.014702 1.000475 0.000538
2458386.016091 0.999131 0.000538
2458386.017480 1.000030 0.000538
2458386.018869 0.999491 0.000538
2458386.020258 0.999650 0.000538
2458386.021647 1.000585 0.000538
2458386.023036 0.999748 0.000538
2458386.024424 1.000739 0.000538
2458386.025813 0.999573 0.000538
2458386.027202 1.000443 0.000538
2458386.028591 1.000870 0.000538
2458386.029980 1.000208 0.000538
2458386.031369 0.999638 0.000538
2458386.032758 1.001238 0.000538
2458386.034147 1.001172 0.000538
2458386.035536 1.000950 0.000538
2458386.036924 1.000421 0.000538
2458386.038313 1.000630 0.000538
2458386.039702 1.001274 0.000538
2458386.041091 1.000659 0.000538
2458386.042480 1.000932 0.000538
2458386.043869 1.000939 0.000538
2458386.045258 1.000961 0.000538
2458386.046647 1.000741 0.000538
2458386.048035 1.000783 0.000538
2458386.049424 1.000339 0.000538
2458386.050813 0.999942 0.000538
2458386.052202 1.000304 0.000538
2458386.053591 1.001912 0.000539
2458386.054980 1.000304 0.000538
2458386.056369 0.999833 0.000538
2458386.057758 1.001038 0.000538
2458386.059147 1.000455 0.000538
2458386.060535 1.001125 0.000538
2458386.061924 1.000908 0.000538
2458386.063313 0.999925 0.000538
2458386.064702 0.999796 0.000538
2458386.066091 1.000597 0.000538
2458386.067480 1.000349 0.000538
2458386.068869 1.002310 0.000539
2458386.070258 1.000548 0.000538
2458386.071646 1.001590 0.000538
2458386.073035 1.000644 0.000538
2458386.074424 1.001204 0.000538
2458386.075813 1.001510 0.000538
2458386.077202 1.000131 0.000538
2458386.078591 0.999913 0.000538
2458386.079980 1.001475 0.000538
2458386.081369 1.000976 0.000538
2458386.082758 1.000767 0.000538
2458386.084146 1.001127 0.000538
2458386.085535 1.000334 0.000538
2458386.086924 1.000417 0.000538
2458386.088313 0.999633 0.000538
2458386.089702 1.000524 0.000538
2458386.091091 0.999946 0.000538
2458386.092480 1.000473 0.000538
2458386.093869 1.000986 0.000538
2458386.095257 0.999905 0.000538
2458386.096646 1.000923 0.000538
2458386.098035 1.001003 0.000538
2458386.099424 1.001010 0.000538
2458386.100813 1.001102 0.000538
2458386.102202 1.000673 0.000538
2458386.103591 1.001288 0.000538
2458386.104980 1.000455 0.000538
2458386.106369 1.001098 0.000538
2458386.107757 1.000365 0.000538
2458386.109146 1.000991 0.000538
2458386.110535 1.000855 0.000538
2458386.111924 1.000138 0.000538
2458386.113313 1.000066 0.000538
2458386.114702 1.000069 0.000538
2458386.116091 1.000351 0.000538
2458386.117480 1.000778 0.000538
2458386.118868 1.000821 0.000538
2458386.120257 1.000910 0.000538
2458386.121646 1.000882 0.000538
2458386.123035 1.000907 0.000538
2458386.124424 1.001275 0.000538
2458386.125813 1.001387 0.000538
2458386.127202 1.000939 0.000538
2458386.128591 1.001053 0.000538
2458386.129980 1.000689 0.000538
2458386.131368 1.001396 0.000538
2458386.132757 1.001124 0.000538
2458386.134146 1.000880 0.000538
2458386.135535 1.000433 0.000538
2458386.136924 1.001437 0.000538
2458386.138313 1.001264 0.000538
2458386.139702 1.000413 0.000538
2458386.141091 1.000348 0.000538
2458386.142479 1.000882 0.000538
2458386.143868 0.999816 0.000538
2458386.145257 1.000905 0.000538
2458386.146646 1.000812 0.000538
2458386.148035 1.001242 0.000538
2458386.149424 1.000950 0.000538
2458386.150813 1.000114 0.000538
2458386.152202 1.001044 0.000538
2458386.153591 1.000487 0.000538
2458386.154979 1.001111 0.000538
2458386.156368 1.000873 0.000538
2458386.157757 1.001379 0.000538
2458386.159146 1.000462 0.000538
2458386.160535 1.001037 0.000538
2458386.161924 1.000885 0.000538
2458386.163313 1.001323 0.000538
2458386.164702 1.000997 0.000538
2458386.166090 1.000932 0.000538
2458386.167479 1.001455 0.000538
2458386.168868 1.001618 0.000538
2458386.170257 1.001133 0.000538
2458386.171646 1.000511 0.000538
2458386.173035 1.000886 0.000538
2458386.174424 1.000565 0.000538
2458386.175813 1.000720 0.000538
2458386.177202 1.001392 0.000538
2458386.178590 1.000922 0.000538
2458386.179979 1.001626 0.000538
2458386.181368 1.000865 0.000538
2458386.182757 0.999618 0.000538
2458386.184146 1.000629 0.000538
2458386.185535 1.000810 0.000538
2458386.186924 1.000362 0.000538
2458386.188313 1.000547 0.000538
2458386.189701 1.001791 0.000538
2458386.191090 1.000855 0.000538
2458386.192479 1.000453 0.000538
2458386.193868 1.001397 0.000538
2458386.195257 1.000621 0.000538
2458386.196646 1.000998 0.000538
2458386.198035 1.000241 0.000538
2458386.199424 1.000438 0.000538
2458386.200813 1.000595 0.000538
2458386.202201 1.000997 0.000538
2458386.203590 1.001026 0.000538
2458386.204979 1.001145 0.000538
2458386.206368 1.001135 0.000538
2458386.207757 1.001076 0.000538
2458386.209146 1.001363 0.000538
2458386.210535 1.001126 0.000538
2458386.211924 1.000948 0.000538
2458386.213312 1.001629 0.000538
2458386.214701 1.000543 0.000538
2458386.216090 1.001180 0.000538
2458386.217479 1.000247 0.000538
2458386.218868 1.001004 0.000538
2458386.220257 1.000621 0.000538
2458386.221646 1.000907 0.000538
2458386.223035 1.000989 0.000538
2458386.224424 1.000847 0.000538
2458386.225812 1.000962 0.000538
2458386.227201 1.002054 0.000539
2458386.228590 1.001131 0.000538
2458386.229979 1.001717 0.000538
2458386.231368 1.001014 0.000538
2458386.232757 1.001524 0.000538
2458386.234146 1.000380 0.000538
2458386.235535 1.001875 0.000538
2458386.236923 1.001147 0.000538
2458386.238312 1.001214 0.000538
2458386.239701 1.001877 0.000539
2458386.241090 0.999965 0.000538
2458386.242479 1.001538 0.000538
2458386.243868 1.000263 0.000538
2458386.245257 1.000553 0.000538
2458386.246646 0.999936 0.000538
2458386.248035 1.001310 0.000538
2458386.249423 1.000702 0.000538
2458386.250812 1.001378 0.000538
2458386.252201 1.000457 0.000538
2458386.253590 1.000385 0.000538
2458386.254979 1.001176 0.000538
2458386.256368 1.000292 0.000538
2458386.257757 1.000236 0.000538
2458386.259146 0.999649 0.000538
2458386.260534 1.000442 0.000538
2458386.261923 1.000346 0.000538
2458386.263312 1.001506 0.000538
2458386.264701 1.001624 0.000538
2458386.266090 1.000948 0.000538
2458386.267479 1.001001 0.000538
2458386.268868 1.001591 0.000538
2458386.270257 1.000403 0.000538
2458386.271645 1.000954 0.000538
2458386.273034 1.000621 0.000538
2458386.274423 1.000990 0.000538
2458386.275812 1.000350 0.000538
2458386.277201 1.001623 0.000538
2458386.278590 1.001175 0.000538
2458386.279979 1.001229 0.000538
2458386.281368 1.001647 0.000538
2458386.282757 1.001057 0.000538
2458386.284145 1.000346 0.000538
2458386.285534 1.000898 0.000538
2458386.286923 1.000644 0.000538
2458386.288312 1.000737 0.000538
2458386.289701 1.001346 0.000538
2458386.291090 1.001530 0.000538
2458386.292479 0.999663 0.000538
2458386.293868 1.000511 0.000538
2458386.295256 1.000797 0.000538
2458386.296645 1.000362 0.000538
2458386.298034 1.000794 0.000538
2458386.299423 1.000969 0.000538
2458386.300812 1.001456 0.000538
2458386.302201 1.000966 0.000538
2458386.303590 1.000057 0.000538
2458386.304979 1.001285 0.000538
2458386.306368 1.000964 0.000538
2458386.307756 1.000767 0.000538
2458386.309145 1.000611 0.000538
2458386.310534 1.000876 0.000538
2458386.311923 0.999850 0.000538
2458386.313312 1.000253 0.000538
2458386.314701 1.001032 0.000538
2458386.316090 1.000874 0.000538
2458386.317479 1.001886 0.000539
2458386.318867 1.001375 0.000538
2458386.320256 0.999863 0.000538
2458386.321645 1.000701 0.000538
2458386.323034 1.002384 0.000539
2458386.324423 1.000157 0.000538
2458386.325812 1.001776 0.000538
2458386.327201 1.000701 0.000538
2458386.328590 1.000614 0.000538
2458386.329979 1.000662 0.000538
2458386.331367 1.000009 0.000538
2458386.332756 1.000230 0.000538
2458386.334145 1.001019 0.000538
2458386.335534 1.000089 0.000538
2458386.336923 0.999905 0.000538
2458386.338312 1.001088 0.000538
2458386.339701 1.000126 0.000538
2458386.341090 1.001942 0.000538
2458386.342478 1.001224 0.000538
2458386.343867 1.001390 0.000538
2458386.345256 1.000647 0.000538
2458386.346645 1.000436 0.000538
2458386.348034 1.000583 0.000538
2458386.349423 1.000520 0.000538
2458386.350812 1.001218 0.000538
2458386.352201 1.000718 0.000538
2458386.353590 1.001294 0.000538
2458386.354978 1.000409 0.000538
2458386.356367 1.000931 0.000538
2458386.357756 1.000449 0.000538
2458386.359145 1.001072 0.000538
2458386.360534 1.001104 0.000538
2458386.361923 1.000961 0.000538
2458386.363312 1.000938 0.000538
2458386.364701 1.000452 0.000538
2458386.366089 1.000909 0.000538
2458386.367478 1.000250 0.000538
2458386.370256 1.001029 0.000538
2458386.371645 1.000329 0.000538
2458386.373034 1.001297 0.000538
2458386.374423 1.001122 0.000538
2458386.375812 1.000858 0.000538
2458386.377201 1.001327 0.000538
2458386.378589 1.001552 0.000538
2458386.379978 0.999792 0.000538
2458386.381367 1.000275 0.000538
2458386.382756 1.000550 0.000538
2458386.384145 1.000685 0.000538
2458386.385534 1.000812 0.000538
2458386.386923 1.001022 0.000538
2458386.388312 1.000281 0.000538
2458386.389700 1.001107 0.000538
2458386.391089 1.000907 0.000538
2458386.392478 1.001209 0.000538
2458386.393867 1.000716 0.000538
2458386.395256 1.001848 0.000538
2458386.396645 1.000842 0.000538
2458386.398034 1.000439 0.000538
2458386.399423 1.000953 0.000538
2458386.400812 1.000769 0.000538
2458386.402200 1.000996 0.000538
2458386.403589 1.000956 0.000538
2458386.404978 1.001077 0.000538
2458386.406367 0.999888 0.000538
2458386.407756 0.999585 0.000538
2458386.409145 1.000783 0.000538
2458386.410534 1.000665 0.000538
2458386.411923 1.000853 0.000538
2458386.413311 1.000864 0.000538
2458386.414700 1.000823 0.000538
2458386.416089 0.999935 0.000538
2458386.417478 1.000396 0.000538
2458386.418867 0.999676 0.000538
2458386.420256 1.000533 0.000538
2458386.421645 1.000857 0.000538
2458386.423034 1.001166 0.000538
2458386.424422 0.999600 0.000538
2458386.425811 0.998559 0.000538
2458386.427200 0.995282 0.000537
2458386.428589 0.994900 0.000537
2458386.429978 0.993075 0.000536
2458386.431367 0.992334 0.000536
2458386.432756 0.991930 0.000536
2458386.434145 0.991080 0.000536
2458386.435534 0.991026 0.000536
2458386.436922 0.990893 0.000536
2458386.438311 0.991176 0.000536
2458386.439700 0.990657 0.000536
2458386.441089 0.990746 0.000536
2458386.442478 0.991226 0.000536
2458386.443867 0.990517 0.000536
2458386.445256 0.991735 0.000536
2458386.446645 0.989531 0.000535
2458386.448033 0.990495 0.000536
2458386.449422 0.989879 0.000536
2458386.450811 0.990237 0.000536
2458386.452200 0.990001 0.000536
2458386.453589 0.990001 0.000536
2458386.454978 0.990051 0.000536
2458386.456367 0.989406 0.000535
2458386.457756 0.988809 0.000535
2458386.459145 0.989852 0.000536
2458386.460533 0.989375 0.000535
2458386.461922 0.990868 0.000536
2458386.463311 0.990501 0.000536
2458386.464700 0.989744 0.000535
2458386.466089 0.990320 0.000536
2458386.467478 0.990249 0.000535
2458386.468867 0.989864 0.000535
2458386.470256 0.990862 0.000536
2458386.471644 0.989305 0.000535
2458386.473033 0.989767 0.000535
2458386.474422 0.989770 0.000535
2458386.475811 0.990282 0.000536
2458386.477200 0.989695 0.000535
2458386.478589 0.990107 0.000536
2458386.479978 0.989913 0.000535
2458386.481367 0.990155 0.000536
2458386.482756 0.990326 0.000536
2458386.484144 0.989783 0.000535
2458386.485533 0.989503 0.000535
2458386.486922 0.991155 0.000536
2458386.488311 0.990913 0.000536
2458386.489700 0.990277 0.000536
2458386.491089 0.990925 0.000536
2458386.492478 0.990836 0.000536
2458386.493867 0.991250 0.000536
2458386.495255 0.990587 0.000536
2458386.496644 0.991208 0.000536
2458386.498033 0.991136 0.000536
2458386.499422 0.990616 0.000536
2458386.500811 0.992193 0.000536
